"Source","Target","Correlation","Type"
77,144,0.941024474721772,"undirected"
82,144,0.86696220852282,"undirected"
93,144,0.941024474721772,"undirected"
136,144,0.764939914611328,"undirected"
139,144,0.941024474721772,"undirected"
65,145,0.9360412527096,"undirected"
142,145,0.9360412527096,"undirected"
11,146,0.951096341716533,"undirected"
65,147,1,"undirected"
80,147,0.781464845876908,"undirected"
142,147,1,"undirected"
145,147,0.9360412527096,"undirected"
115,149,0.956347361383509,"undirected"
116,149,0.956347361383509,"undirected"
122,149,0.956347361383509,"undirected"
123,149,0.956347361383509,"undirected"
125,149,0.956347361383509,"undirected"
132,149,0.956347361383509,"undirected"
35,149,0.956347361383509,"undirected"
37,149,0.79552218017498,"undirected"
49,149,0.956347361383509,"undirected"
68,149,0.978037428997225,"undirected"
74,149,0.966712597551867,"undirected"
75,149,0.915438585719505,"undirected"
77,149,0.956347361383509,"undirected"
82,149,0.88385663477243,"undirected"
93,149,0.956347361383509,"undirected"
139,149,0.956347361383509,"undirected"
144,149,0.997633722374531,"undirected"
115,151,0.811957555958339,"undirected"
116,151,0.811957555958339,"undirected"
122,151,0.811957555958339,"undirected"
123,151,0.811957555958339,"undirected"
125,151,0.811957555958339,"undirected"
132,151,0.811957555958339,"undirected"
35,151,0.811957555958339,"undirected"
37,151,0.931372783415193,"undirected"
49,151,0.811957555958339,"undirected"
68,151,0.938367652129789,"undirected"
74,151,0.938114274657251,"undirected"
75,151,0.922453754499656,"undirected"
77,151,0.811957555958339,"undirected"
93,151,0.811957555958339,"undirected"
136,151,0.93988635686186,"undirected"
139,151,0.811957555958339,"undirected"
144,151,0.932008853373715,"undirected"
149,151,0.914071333118979,"undirected"
115,162,1,"undirected"
116,162,1,"undirected"
122,162,1,"undirected"
123,162,1,"undirected"
125,162,1,"undirected"
132,162,1,"undirected"
35,162,1,"undirected"
49,162,1,"undirected"
68,162,0.874433728175393,"undirected"
74,162,0.849741103802239,"undirected"
75,162,0.75786613331064,"undirected"
77,162,1,"undirected"
82,162,0.930772005166638,"undirected"
93,162,1,"undirected"
139,162,1,"undirected"
144,162,0.941024474721772,"undirected"
149,162,0.956347361383509,"undirected"
151,162,0.811957555958339,"undirected"
115,163,1,"undirected"
116,163,1,"undirected"
122,163,1,"undirected"
123,163,1,"undirected"
125,163,1,"undirected"
132,163,1,"undirected"
35,163,1,"undirected"
49,163,1,"undirected"
68,163,0.874433728175393,"undirected"
74,163,0.849741103802239,"undirected"
75,163,0.75786613331064,"undirected"
77,163,1,"undirected"
82,163,0.930772005166638,"undirected"
93,163,1,"undirected"
139,163,1,"undirected"
144,163,0.941024474721772,"undirected"
149,163,0.956347361383509,"undirected"
151,163,0.811957555958339,"undirected"
162,163,1,"undirected"
115,165,1,"undirected"
116,165,1,"undirected"
122,165,1,"undirected"
123,165,1,"undirected"
125,165,1,"undirected"
132,165,1,"undirected"
35,165,1,"undirected"
49,165,1,"undirected"
68,165,0.874433728175393,"undirected"
74,165,0.849741103802239,"undirected"
75,165,0.75786613331064,"undirected"
77,165,1,"undirected"
82,165,0.930772005166638,"undirected"
93,165,1,"undirected"
139,165,1,"undirected"
144,165,0.941024474721771,"undirected"
149,165,0.956347361383509,"undirected"
151,165,0.811957555958339,"undirected"
162,165,1,"undirected"
163,165,1,"undirected"
17,166,0.82547061896269,"undirected"
37,166,0.937776908725612,"undirected"
47,166,0.876775716590126,"undirected"
68,166,0.851823114166672,"undirected"
74,166,0.867288679963214,"undirected"
75,166,0.902669806609897,"undirected"
136,166,0.798332129856346,"undirected"
144,166,0.788869069116939,"undirected"
149,166,0.762667118006514,"undirected"
151,166,0.880258532420786,"undirected"
115,167,0.940371108910452,"undirected"
116,167,0.940371108910452,"undirected"
122,167,0.940371108910452,"undirected"
123,167,0.940371108910452,"undirected"
125,167,0.940371108910452,"undirected"
132,167,0.940371108910452,"undirected"
35,167,0.940371108910452,"undirected"
49,167,0.940371108910452,"undirected"
68,167,0.81258502776846,"undirected"
74,167,0.788523321129065,"undirected"
77,167,0.940371108910452,"undirected"
82,167,0.86795586872782,"undirected"
93,167,0.940371108910452,"undirected"
139,167,0.940371108910452,"undirected"
144,167,0.876615926686765,"undirected"
149,167,0.893474200043338,"undirected"
151,167,0.751810792053627,"undirected"
162,167,0.940371108910452,"undirected"
163,167,0.940371108910452,"undirected"
165,167,0.940371108910452,"undirected"
39,169,0.807812093918494,"undirected"
136,169,0.896442967548779,"undirected"
78,173,1,"undirected"
7,178,0.765390134459323,"undirected"
16,178,0.765390134459323,"undirected"
17,178,0.912531572555351,"undirected"
36,178,0.765390134459323,"undirected"
37,178,0.996173719372111,"undirected"
38,178,0.765390134459323,"undirected"
47,178,0.957502261500012,"undirected"
57,178,0.765390134459323,"undirected"
60,178,0.765390134459323,"undirected"
61,178,0.765390134459323,"undirected"
64,178,0.765390134459323,"undirected"
68,178,0.890217308980333,"undirected"
74,178,0.909603081269103,"undirected"
75,178,0.956763875483428,"undirected"
136,178,0.815845414389128,"undirected"
144,178,0.813534358893216,"undirected"
149,178,0.783263523670555,"undirected"
151,178,0.904112266103984,"undirected"
166,178,0.936107861858761,"undirected"
104,182,1,"undirected"
7,189,0.838301400835811,"undirected"
16,189,0.838301400835811,"undirected"
17,189,0.859526629654725,"undirected"
36,189,0.838301400835811,"undirected"
37,189,0.891439679362142,"undirected"
38,189,0.838301400835811,"undirected"
47,189,0.881336683422994,"undirected"
57,189,0.838301400835811,"undirected"
60,189,0.838301400835811,"undirected"
61,189,0.838301400835811,"undirected"
64,189,0.838301400835811,"undirected"
136,189,0.759370779103126,"undirected"
166,189,0.818742567323287,"undirected"
169,189,0.826028213342259,"undirected"
178,189,0.890057032760536,"undirected"
7,191,0.945833957802293,"undirected"
9,191,0.810629573874075,"undirected"
16,191,0.945833957802293,"undirected"
17,191,0.849715971758775,"undirected"
36,191,0.945833957802292,"undirected"
38,191,0.945833957802292,"undirected"
43,191,0.846860977964361,"undirected"
47,191,0.840493867515458,"undirected"
57,191,0.945833957802292,"undirected"
59,191,0.801810520896661,"undirected"
60,191,0.945833957802293,"undirected"
61,191,0.945833957802293,"undirected"
64,191,0.945833957802293,"undirected"
178,191,0.758774916083528,"undirected"
189,191,0.927736920759489,"undirected"
115,193,1,"undirected"
116,193,1,"undirected"
122,193,1,"undirected"
123,193,1,"undirected"
125,193,1,"undirected"
132,193,1,"undirected"
35,193,1,"undirected"
49,193,1,"undirected"
68,193,0.874433728175393,"undirected"
74,193,0.849741103802239,"undirected"
75,193,0.75786613331064,"undirected"
77,193,1,"undirected"
82,193,0.930772005166638,"undirected"
93,193,1,"undirected"
139,193,1,"undirected"
144,193,0.941024474721771,"undirected"
149,193,0.956347361383509,"undirected"
151,193,0.811957555958339,"undirected"
162,193,1,"undirected"
163,193,1,"undirected"
165,193,1,"undirected"
167,193,0.940371108910452,"undirected"
78,197,0.901135483260998,"undirected"
173,197,0.901135483260998,"undirected"
197,198,0.890228260280627,"undirected"
115,199,0.999972966610309,"undirected"
116,199,0.999972966610309,"undirected"
122,199,0.999972966610309,"undirected"
123,199,0.999972966610309,"undirected"
125,199,0.999972966610309,"undirected"
132,199,0.999972966610309,"undirected"
35,199,0.999972966610309,"undirected"
49,199,0.999972966610309,"undirected"
68,199,0.874200250880857,"undirected"
74,199,0.849490104006957,"undirected"
75,199,0.757563460530674,"undirected"
77,199,0.999972966610309,"undirected"
82,199,0.930588711243254,"undirected"
93,199,0.999972966610309,"undirected"
139,199,0.999972966610309,"undirected"
144,199,0.94081969607714,"undirected"
149,199,0.956195109657544,"undirected"
151,199,0.811561071491977,"undirected"
162,199,0.999972966610309,"undirected"
163,199,0.999972966610309,"undirected"
165,199,0.999972966610309,"undirected"
167,199,0.94019856327634,"undirected"
193,199,0.999972966610309,"undirected"
195,200,0.866547912024515,"undirected"
7,202,0.918977010516233,"undirected"
9,202,0.902291441783332,"undirected"
16,202,0.918977010516233,"undirected"
17,202,0.828069666249329,"undirected"
36,202,0.918977010516233,"undirected"
38,202,0.918977010516233,"undirected"
43,202,0.81899224214254,"undirected"
47,202,0.821882293498434,"undirected"
57,202,0.918977010516233,"undirected"
59,202,0.774433283265371,"undirected"
60,202,0.918977010516233,"undirected"
61,202,0.918977010516233,"undirected"
64,202,0.918977010516233,"undirected"
189,202,0.759742441037455,"undirected"
191,202,0.865402991688377,"undirected"
115,204,1,"undirected"
116,204,1,"undirected"
122,204,1,"undirected"
123,204,1,"undirected"
125,204,1,"undirected"
132,204,1,"undirected"
35,204,1,"undirected"
49,204,1,"undirected"
68,204,0.874433728175393,"undirected"
74,204,0.849741103802239,"undirected"
75,204,0.75786613331064,"undirected"
77,204,1,"undirected"
82,204,0.930772005166638,"undirected"
93,204,1,"undirected"
139,204,1,"undirected"
144,204,0.941024474721772,"undirected"
149,204,0.956347361383509,"undirected"
151,204,0.811957555958339,"undirected"
162,204,1,"undirected"
163,204,1,"undirected"
165,204,1,"undirected"
167,204,0.940371108910452,"undirected"
193,204,1,"undirected"
199,204,0.999972966610309,"undirected"
20,295,0.801351109777906,"undirected"
48,295,0.801351109777906,"undirected"
100,295,0.801351109777906,"undirected"
112,211,0.887094096547608,"undirected"
20,284,1,"undirected"
48,284,1,"undirected"
100,284,1,"undirected"
295,284,0.801351109777906,"undirected"
85,213,0.998132197014966,"undirected"
19,222,0.918457659020721,"undirected"
19,251,0.800184921361318,"undirected"
103,251,0.774571915009516,"undirected"
222,251,0.883111371752981,"undirected"
29,232,0.794817075357102,"undirected"
85,232,0.821886351187705,"undirected"
213,232,0.814101836329176,"undirected"
114,233,0.821152349889786,"undirected"
115,240,0.895754324042266,"undirected"
116,240,0.895754324042266,"undirected"
122,240,0.895754324042266,"undirected"
123,240,0.895754324042266,"undirected"
125,240,0.895754324042265,"undirected"
132,240,0.895754324042266,"undirected"
35,240,0.895754324042266,"undirected"
37,240,0.851731044188619,"undirected"
49,240,0.895754324042266,"undirected"
68,240,0.977432070568227,"undirected"
74,240,0.97214398071257,"undirected"
75,240,0.939955381730015,"undirected"
77,240,0.895754324042265,"undirected"
82,240,0.812172612881145,"undirected"
93,240,0.895754324042266,"undirected"
136,240,0.77011717520153,"undirected"
139,240,0.895754324042265,"undirected"
144,240,0.980083746600745,"undirected"
149,240,0.97360320692352,"undirected"
151,240,0.931427727278605,"undirected"
162,240,0.895754324042266,"undirected"
163,240,0.895754324042266,"undirected"
165,240,0.895754324042265,"undirected"
166,240,0.830115033618424,"undirected"
167,240,0.850756948670335,"undirected"
178,240,0.842095843944482,"undirected"
193,240,0.895754324042265,"undirected"
198,240,0.792353549162667,"undirected"
199,240,0.895401117287429,"undirected"
204,240,0.895754324042266,"undirected"
96,248,0.798266117292976,"undirected"
1,281,1,"undirected"
25,281,0.97240361855265,"undirected"
105,281,1,"undirected"
20,253,0.946116714257106,"undirected"
48,253,0.946116714257106,"undirected"
100,253,0.946116714257106,"undirected"
295,253,0.951882433999108,"undirected"
284,253,0.946116714257106,"undirected"
112,301,1,"undirected"
211,301,0.887094096547608,"undirected"
20,254,1,"undirected"
48,254,1,"undirected"
100,254,1,"undirected"
295,254,0.801351109777906,"undirected"
284,254,1,"undirected"
253,254,0.946116714257106,"undirected"
20,257,0.773112048519481,"undirected"
48,257,0.773112048519481,"undirected"
100,257,0.773112048519481,"undirected"
284,257,0.773112048519481,"undirected"
228,257,0.769554691539346,"undirected"
254,257,0.773112048519481,"undirected"
104,245,1,"undirected"
182,245,1,"undirected"
20,272,0.896683182154681,"undirected"
48,272,0.896683182154681,"undirected"
100,272,0.896683182154681,"undirected"
284,272,0.896683182154681,"undirected"
253,272,0.836717332477498,"undirected"
254,272,0.896683182154681,"undirected"
73,260,0.780045233322771,"undirected"
84,260,0.780045233322771,"undirected"
258,260,0.889957439566523,"undirected"
11,307,0.902538487711146,"undirected"
146,307,0.991413821522778,"undirected"
73,321,1,"undirected"
84,321,1,"undirected"
102,321,0.810745792634002,"undirected"
260,321,0.780045233322771,"undirected"
20,271,0.768605555214518,"undirected"
48,271,0.768605555214517,"undirected"
100,271,0.768605555214518,"undirected"
284,271,0.768605555214517,"undirected"
215,271,0.921142707239756,"undirected"
253,271,0.782606553400996,"undirected"
254,271,0.768605555214517,"undirected"
195,274,0.957221605415344,"undirected"
200,274,0.885840915162016,"undirected"
1,269,0.958917550040902,"undirected"
25,269,0.928561654541906,"undirected"
105,269,0.958917550040902,"undirected"
281,269,0.958917550040902,"undirected"
195,276,0.957221605415345,"undirected"
200,276,0.885840915162016,"undirected"
274,276,1,"undirected"
115,277,1,"undirected"
116,277,1,"undirected"
122,277,1,"undirected"
123,277,1,"undirected"
125,277,1,"undirected"
132,277,1,"undirected"
35,277,1,"undirected"
49,277,1,"undirected"
68,277,0.874433728175393,"undirected"
74,277,0.849741103802239,"undirected"
75,277,0.75786613331064,"undirected"
77,277,1,"undirected"
82,277,0.930772005166638,"undirected"
93,277,1,"undirected"
139,277,1,"undirected"
144,277,0.941024474721772,"undirected"
149,277,0.956347361383509,"undirected"
151,277,0.811957555958339,"undirected"
162,277,1,"undirected"
163,277,1,"undirected"
165,277,1,"undirected"
167,277,0.940371108910452,"undirected"
193,277,1,"undirected"
199,277,0.999972966610309,"undirected"
204,277,1,"undirected"
240,277,0.895754324042266,"undirected"
191,214,0.781097003830267,"undirected"
97,286,0.8020676048993,"undirected"
228,314,0.756540093903689,"undirected"
112,294,0.845681542353032,"undirected"
301,294,0.845681542353032,"undirected"
20,263,0.934473112040015,"undirected"
48,263,0.934473112040015,"undirected"
100,263,0.934473112040015,"undirected"
284,263,0.934473112040015,"undirected"
253,263,0.857236150582167,"undirected"
254,263,0.934473112040015,"undirected"
257,263,0.897071735090853,"undirected"
272,263,0.823763391594225,"undirected"
195,323,0.957221605415345,"undirected"
200,323,0.885840915162016,"undirected"
274,323,1,"undirected"
276,323,1,"undirected"
1,303,0.788161712461895,"undirected"
25,303,0.853054891735152,"undirected"
105,303,0.788161712461895,"undirected"
281,303,0.788161712461895,"undirected"
287,264,0.776203862183951,"undirected"
1,280,1,"undirected"
25,280,0.97240361855265,"undirected"
105,280,1,"undirected"
281,280,1,"undirected"
269,280,0.958917550040902,"undirected"
303,280,0.788161712461895,"undirected"
19,299,0.840428642910822,"undirected"
222,299,0.930739598944665,"undirected"
251,299,0.804846202528155,"undirected"
65,300,0.978408326019729,"undirected"
142,300,0.978408326019728,"undirected"
145,300,0.909641594371919,"undirected"
147,300,0.978408326019729,"undirected"
17,243,0.79739184000527,"undirected"
37,243,0.868491000999351,"undirected"
47,243,0.836616759924862,"undirected"
75,243,0.761925533647375,"undirected"
151,243,0.755813269213288,"undirected"
166,243,0.822927996091834,"undirected"
169,243,0.799238355540459,"undirected"
178,243,0.86583057216048,"undirected"
189,243,0.946885088856181,"undirected"
191,243,0.821119130379056,"undirected"
115,311,1,"undirected"
116,311,1,"undirected"
122,311,1,"undirected"
123,311,1,"undirected"
125,311,1,"undirected"
132,311,1,"undirected"
35,311,1,"undirected"
49,311,1,"undirected"
68,311,0.874433728175393,"undirected"
74,311,0.849741103802239,"undirected"
75,311,0.75786613331064,"undirected"
77,311,1,"undirected"
82,311,0.930772005166638,"undirected"
93,311,1,"undirected"
139,311,1,"undirected"
144,311,0.941024474721772,"undirected"
149,311,0.956347361383509,"undirected"
151,311,0.811957555958339,"undirected"
162,311,1,"undirected"
163,311,1,"undirected"
165,311,1,"undirected"
167,311,0.940371108910452,"undirected"
193,311,1,"undirected"
199,311,0.999972966610309,"undirected"
204,311,1,"undirected"
240,311,0.895754324042266,"undirected"
277,311,1,"undirected"
73,316,0.913844336118999,"undirected"
84,316,0.913844336118999,"undirected"
102,316,0.892135568105266,"undirected"
260,316,0.889811621244675,"undirected"
321,316,0.913844336118999,"undirected"
73,206,1,"undirected"
84,206,1,"undirected"
102,206,0.810745792634002,"undirected"
260,206,0.780045233322771,"undirected"
321,206,1,"undirected"
316,206,0.913844336118999,"undirected"
73,317,0.871320485670417,"undirected"
84,317,0.871320485670417,"undirected"
258,317,0.818535419345755,"undirected"
260,317,0.958937672202055,"undirected"
321,317,0.871320485670417,"undirected"
290,317,0.76175525333636,"undirected"
316,317,0.882427588818036,"undirected"
206,317,0.871320485670417,"undirected"
222,319,0.82027115290817,"undirected"
299,319,0.960452038428394,"undirected"
20,320,1,"undirected"
48,320,1,"undirected"
100,320,1,"undirected"
295,320,0.801351109777906,"undirected"
284,320,1,"undirected"
253,320,0.946116714257106,"undirected"
254,320,1,"undirected"
257,320,0.773112048519481,"undirected"
272,320,0.896683182154681,"undirected"
271,320,0.768605555214517,"undirected"
263,320,0.934473112040015,"undirected"
20,278,0.904896256664745,"undirected"
48,278,0.904896256664745,"undirected"
100,278,0.904896256664745,"undirected"
295,278,0.844863074997474,"undirected"
284,278,0.904896256664745,"undirected"
215,278,0.769148937986126,"undirected"
253,278,0.920948434290565,"undirected"
254,278,0.904896256664745,"undirected"
272,278,0.786842666811576,"undirected"
271,278,0.813636639125781,"undirected"
263,278,0.823546263119623,"undirected"
320,278,0.904896256664745,"undirected"
19,312,0.803727445012944,"undirected"
287,246,0.90977540245865,"undirected"
264,246,0.787240062373331,"undirected"
94,266,0.779581362518284,"undirected"
251,266,0.756819004513844,"undirected"
299,266,0.788442317434078,"undirected"
319,266,0.822859694622393,"undirected"
104,275,0.822603596318833,"undirected"
182,275,0.822603596318832,"undirected"
245,275,0.822603596318833,"undirected"
258,322,0.847564537047376,"undirected"
260,322,0.93549540062177,"undirected"
316,322,0.775695698964,"undirected"
317,322,0.956796801174823,"undirected"
1,325,1,"undirected"
25,325,0.97240361855265,"undirected"
105,325,1,"undirected"
281,325,1,"undirected"
269,325,0.958917550040902,"undirected"
303,325,0.788161712461895,"undirected"
280,325,1,"undirected"
