"Source","Target","Correlation","Type"
9,22,1,"undirected"
10,22,0.920558164523759,"undirected"
14,22,1,"undirected"
15,22,0.995756806002765,"undirected"
16,22,1,"undirected"
17,22,0.969106130507908,"undirected"
119,23,0.964412361155502,"undirected"
120,23,1,"undirected"
121,23,1,"undirected"
122,23,1,"undirected"
123,23,1,"undirected"
124,23,0.910599290576291,"undirected"
125,23,0.990153843984545,"undirected"
7,23,0.899000407255393,"undirected"
8,23,1,"undirected"
9,23,1,"undirected"
10,23,0.920558164523759,"undirected"
14,23,1,"undirected"
15,23,0.995756806002765,"undirected"
16,23,1,"undirected"
17,23,0.969106130507908,"undirected"
22,23,1,"undirected"
119,35,0.907368254454872,"undirected"
120,35,0.945797323659148,"undirected"
121,35,0.945797323659147,"undirected"
122,35,0.945797323659147,"undirected"
123,35,0.945797323659147,"undirected"
124,35,0.853785753009035,"undirected"
125,35,0.981945527294548,"undirected"
7,35,0.931043117570858,"undirected"
8,35,0.945797323659148,"undirected"
9,35,0.945797323659147,"undirected"
10,35,0.863614111463327,"undirected"
14,35,0.945797323659148,"undirected"
15,35,0.940123820806761,"undirected"
16,35,0.945797323659148,"undirected"
17,35,0.912128011562997,"undirected"
22,35,0.945797323659148,"undirected"
23,35,0.945797323659147,"undirected"
119,36,0.886739784179378,"undirected"
120,36,0.928851547393276,"undirected"
121,36,0.928851547393276,"undirected"
122,36,0.928851547393276,"undirected"
123,36,0.928851547393276,"undirected"
124,36,0.83165583856556,"undirected"
125,36,0.927179554011992,"undirected"
7,36,0.837021549818,"undirected"
8,36,0.928851547393276,"undirected"
9,36,0.928851547393276,"undirected"
10,36,0.841683139413089,"undirected"
14,36,0.928851547393276,"undirected"
15,36,0.921758317092655,"undirected"
16,36,0.928851547393276,"undirected"
17,36,0.955898714451975,"undirected"
22,36,0.928851547393276,"undirected"
23,36,0.928851547393276,"undirected"
35,36,0.895843895400478,"undirected"
119,37,0.781864108235279,"undirected"
120,37,0.822467301380168,"undirected"
121,37,0.822467301380168,"undirected"
122,37,0.822467301380168,"undirected"
123,37,0.822467301380168,"undirected"
125,37,0.886319597368762,"undirected"
7,37,0.862068141063284,"undirected"
8,37,0.822467301380168,"undirected"
9,37,0.822467301380168,"undirected"
14,37,0.822467301380168,"undirected"
15,37,0.815032846397391,"undirected"
16,37,0.822467301380168,"undirected"
17,37,0.850014115934469,"undirected"
22,37,0.822467301380168,"undirected"
23,37,0.822467301380168,"undirected"
35,37,0.944810273174564,"undirected"
36,37,0.847264181855964,"undirected"
119,38,0.89753088717874,"undirected"
120,38,0.936011419522691,"undirected"
121,38,0.936011419522691,"undirected"
122,38,0.936011419522691,"undirected"
123,38,0.936011419522691,"undirected"
124,38,0.844249908993483,"undirected"
125,38,0.924058087152717,"undirected"
7,38,0.829159631647644,"undirected"
8,38,0.936011419522691,"undirected"
9,38,0.936011419522691,"undirected"
10,38,0.99913423289387,"undirected"
14,38,0.936011419522691,"undirected"
15,38,0.930240319826854,"undirected"
16,38,0.936011419522691,"undirected"
17,38,0.902271558756333,"undirected"
22,38,0.936011419522691,"undirected"
23,38,0.936011419522691,"undirected"
35,38,0.878926830388964,"undirected"
36,38,0.857360247275129,"undirected"
37,38,0.754751739313691,"undirected"
119,39,0.964412361155503,"undirected"
120,39,1,"undirected"
121,39,1,"undirected"
122,39,1,"undirected"
123,39,1,"undirected"
124,39,0.910599290576291,"undirected"
125,39,0.990153843984545,"undirected"
7,39,0.899000407255393,"undirected"
8,39,1,"undirected"
9,39,1,"undirected"
10,39,0.920558164523759,"undirected"
14,39,1,"undirected"
15,39,0.995756806002765,"undirected"
16,39,1,"undirected"
17,39,0.969106130507908,"undirected"
22,39,1,"undirected"
23,39,1,"undirected"
35,39,0.945797323659147,"undirected"
36,39,0.928851547393275,"undirected"
37,39,0.822467301380168,"undirected"
38,39,0.936011419522691,"undirected"
119,41,0.951844810672707,"undirected"
120,41,0.879047579464885,"undirected"
121,41,0.879047579464885,"undirected"
122,41,0.879047579464885,"undirected"
123,41,0.879047579464885,"undirected"
124,41,0.902393780924586,"undirected"
125,41,0.865120044064845,"undirected"
7,41,0.922258731529865,"undirected"
8,41,0.879047579464886,"undirected"
9,41,0.879047579464885,"undirected"
10,41,0.79450277395473,"undirected"
14,41,0.879047579464885,"undirected"
15,41,0.898014307195467,"undirected"
16,41,0.879047579464886,"undirected"
17,41,0.842600866981998,"undirected"
22,41,0.879047579464885,"undirected"
23,41,0.879047579464886,"undirected"
35,41,0.819169276701842,"undirected"
36,41,0.793284164520203,"undirected"
38,41,0.809542090848562,"undirected"
39,41,0.879047579464885,"undirected"
10,42,0.800053478968632,"undirected"
38,42,0.792857832502694,"undirected"
11,45,1,"undirected"
10,46,0.920253810095771,"undirected"
38,46,0.903177031869832,"undirected"
42,46,0.797420451156379,"undirected"
119,47,0.964412361155503,"undirected"
120,47,1,"undirected"
121,47,1,"undirected"
122,47,1,"undirected"
123,47,1,"undirected"
124,47,0.910599290576291,"undirected"
125,47,0.990153843984545,"undirected"
7,47,0.899000407255393,"undirected"
8,47,1,"undirected"
9,47,1,"undirected"
10,47,0.920558164523759,"undirected"
14,47,1,"undirected"
15,47,0.995756806002765,"undirected"
16,47,1,"undirected"
17,47,0.969106130507908,"undirected"
22,47,1,"undirected"
23,47,1,"undirected"
35,47,0.945797323659147,"undirected"
36,47,0.928851547393276,"undirected"
37,47,0.822467301380168,"undirected"
38,47,0.936011419522691,"undirected"
39,47,1,"undirected"
41,47,0.879047579464886,"undirected"
119,48,0.930833148154542,"undirected"
120,48,0.970523057090858,"undirected"
121,48,0.970523057090858,"undirected"
122,48,0.970523057090858,"undirected"
123,48,0.970523057090858,"undirected"
124,48,0.953139369230765,"undirected"
125,48,0.958239876965289,"undirected"
7,48,0.860230415363364,"undirected"
8,48,0.970523057090858,"undirected"
9,48,0.970523057090858,"undirected"
10,48,0.885812865134546,"undirected"
14,48,0.970523057090858,"undirected"
15,48,0.981853580781138,"undirected"
16,48,0.970523057090858,"undirected"
17,48,0.980824159338531,"undirected"
22,48,0.970523057090858,"undirected"
23,48,0.970523057090858,"undirected"
35,48,0.911590949915846,"undirected"
36,48,0.934534409824328,"undirected"
37,48,0.827800208951558,"undirected"
38,48,0.901563337534899,"undirected"
39,48,0.970523057090858,"undirected"
41,48,0.890390997408057,"undirected"
47,48,0.970523057090858,"undirected"
119,49,0.87267260279469,"undirected"
120,49,0.913584329705049,"undirected"
121,49,0.913584329705049,"undirected"
122,49,0.913584329705049,"undirected"
123,49,0.913584329705049,"undirected"
124,49,0.818780033779872,"undirected"
125,49,0.953034368967634,"undirected"
7,49,0.902858883308151,"undirected"
8,49,0.913584329705049,"undirected"
9,49,0.913584329705049,"undirected"
10,49,0.91677278294867,"undirected"
14,49,0.913584329705049,"undirected"
15,49,0.906784445965849,"undirected"
16,49,0.913584329705049,"undirected"
17,49,0.877524904408565,"undirected"
22,49,0.913584329705049,"undirected"
23,49,0.913584329705049,"undirected"
35,49,0.976457363434734,"undirected"
36,49,0.860370639081714,"undirected"
37,49,0.926215083634828,"undirected"
38,49,0.923396480828786,"undirected"
39,49,0.913584329705049,"undirected"
41,49,0.781547408707635,"undirected"
46,49,0.773894239392443,"undirected"
47,49,0.913584329705049,"undirected"
48,49,0.875514137617084,"undirected"
119,50,0.996393472118474,"undirected"
120,50,0.983369571633198,"undirected"
121,50,0.983369571633198,"undirected"
122,50,0.983369571633198,"undirected"
123,50,0.983369571633198,"undirected"
124,50,0.891285631715282,"undirected"
125,50,0.972274761382639,"undirected"
7,50,0.946906686905533,"undirected"
8,50,0.983369571633198,"undirected"
9,50,0.983369571633198,"undirected"
10,50,0.901307770229959,"undirected"
14,50,0.983369571633198,"undirected"
15,50,0.978268445092452,"undirected"
16,50,0.983369571633198,"undirected"
17,50,0.950500899591792,"undirected"
22,50,0.983369571633198,"undirected"
23,50,0.983369571633197,"undirected"
35,50,0.926791582451821,"undirected"
36,50,0.907183777098635,"undirected"
37,50,0.801004425912768,"undirected"
38,50,0.916893857901405,"undirected"
39,50,0.983369571633198,"undirected"
41,50,0.935920539057568,"undirected"
47,50,0.983369571633198,"undirected"
48,50,0.950844473323392,"undirected"
49,50,0.892621549184699,"undirected"
11,53,0.852275955646352,"undirected"
45,53,0.852275955646352,"undirected"
119,54,0.771943187304332,"undirected"
120,54,0.80937367043273,"undirected"
121,54,0.809373670432731,"undirected"
122,54,0.80937367043273,"undirected"
123,54,0.80937367043273,"undirected"
125,54,0.796837148754065,"undirected"
129,54,0.758183688828361,"undirected"
8,54,0.80937367043273,"undirected"
9,54,0.809373670432731,"undirected"
14,54,0.80937367043273,"undirected"
15,54,0.802936838801034,"undirected"
16,54,0.80937367043273,"undirected"
17,54,0.929221584916443,"undirected"
22,54,0.80937367043273,"undirected"
23,54,0.80937367043273,"undirected"
35,54,0.754907444316747,"undirected"
36,54,0.884519817227141,"undirected"
37,54,0.791779036513858,"undirected"
39,54,0.80937367043273,"undirected"
47,54,0.80937367043273,"undirected"
48,54,0.881438386982883,"undirected"
50,54,0.789987781183007,"undirected"
119,55,0.956698271443306,"undirected"
120,55,0.845688909009703,"undirected"
121,55,0.845688909009703,"undirected"
122,55,0.845688909009703,"undirected"
123,55,0.845688909009703,"undirected"
124,55,0.75783020788101,"undirected"
125,55,0.833211800102814,"undirected"
129,55,0.799176783585775,"undirected"
7,55,0.944979488784198,"undirected"
8,55,0.845688909009703,"undirected"
9,55,0.845688909009703,"undirected"
10,55,0.766924893234125,"undirected"
14,55,0.845688909009703,"undirected"
15,55,0.839372102426995,"undirected"
16,55,0.845688909009703,"undirected"
17,55,0.812249635254459,"undirected"
22,55,0.845688909009703,"undirected"
23,55,0.845688909009703,"undirected"
35,55,0.790221677121483,"undirected"
36,55,0.767240362868731,"undirected"
38,55,0.781139042278053,"undirected"
39,55,0.845688909009703,"undirected"
41,55,0.953479044981357,"undirected"
47,55,0.845688909009703,"undirected"
48,55,0.810363120136287,"undirected"
49,55,0.755654568096974,"undirected"
50,55,0.928548747824602,"undirected"
119,56,0.964412361155503,"undirected"
120,56,1,"undirected"
121,56,1,"undirected"
122,56,1,"undirected"
123,56,1,"undirected"
124,56,0.910599290576291,"undirected"
125,56,0.990153843984545,"undirected"
7,56,0.899000407255394,"undirected"
8,56,1,"undirected"
9,56,1,"undirected"
10,56,0.920558164523759,"undirected"
14,56,1,"undirected"
15,56,0.995756806002765,"undirected"
16,56,1,"undirected"
17,56,0.969106130507908,"undirected"
22,56,1,"undirected"
23,56,1,"undirected"
35,56,0.945797323659148,"undirected"
36,56,0.928851547393276,"undirected"
37,56,0.822467301380168,"undirected"
38,56,0.936011419522691,"undirected"
39,56,1,"undirected"
41,56,0.879047579464885,"undirected"
47,56,1,"undirected"
48,56,0.970523057090858,"undirected"
49,56,0.913584329705049,"undirected"
50,56,0.983369571633198,"undirected"
54,56,0.80937367043273,"undirected"
55,56,0.845688909009703,"undirected"
119,57,0.964412361155502,"undirected"
120,57,1,"undirected"
121,57,1,"undirected"
122,57,1,"undirected"
123,57,1,"undirected"
124,57,0.910599290576291,"undirected"
125,57,0.990153843984545,"undirected"
7,57,0.899000407255393,"undirected"
8,57,1,"undirected"
9,57,1,"undirected"
10,57,0.920558164523759,"undirected"
14,57,1,"undirected"
15,57,0.995756806002765,"undirected"
16,57,1,"undirected"
17,57,0.969106130507908,"undirected"
22,57,1,"undirected"
23,57,1,"undirected"
35,57,0.945797323659148,"undirected"
36,57,0.928851547393276,"undirected"
37,57,0.822467301380168,"undirected"
38,57,0.936011419522691,"undirected"
39,57,1,"undirected"
41,57,0.879047579464885,"undirected"
47,57,1,"undirected"
48,57,0.970523057090858,"undirected"
49,57,0.913584329705049,"undirected"
50,57,0.983369571633198,"undirected"
54,57,0.80937367043273,"undirected"
55,57,0.845688909009703,"undirected"
56,57,1,"undirected"
119,58,0.964412361155503,"undirected"
120,58,1,"undirected"
121,58,1,"undirected"
122,58,1,"undirected"
123,58,1,"undirected"
124,58,0.910599290576291,"undirected"
125,58,0.990153843984545,"undirected"
7,58,0.899000407255393,"undirected"
8,58,1,"undirected"
9,58,1,"undirected"
10,58,0.920558164523759,"undirected"
14,58,1,"undirected"
15,58,0.995756806002765,"undirected"
16,58,1,"undirected"
17,58,0.969106130507908,"undirected"
22,58,1,"undirected"
23,58,1,"undirected"
35,58,0.945797323659147,"undirected"
36,58,0.928851547393276,"undirected"
37,58,0.822467301380168,"undirected"
38,58,0.936011419522691,"undirected"
39,58,1,"undirected"
41,58,0.879047579464885,"undirected"
47,58,1,"undirected"
48,58,0.970523057090858,"undirected"
49,58,0.913584329705049,"undirected"
50,58,0.983369571633198,"undirected"
54,58,0.80937367043273,"undirected"
55,58,0.845688909009703,"undirected"
56,58,1,"undirected"
57,58,1,"undirected"
119,59,0.801093233828373,"undirected"
120,59,0.841787064899511,"undirected"
121,59,0.841787064899511,"undirected"
122,59,0.841787064899511,"undirected"
123,59,0.841787064899511,"undirected"
125,59,0.827814381944565,"undirected"
8,59,0.841787064899511,"undirected"
9,59,0.841787064899511,"undirected"
10,59,0.759052613995759,"undirected"
14,59,0.841787064899511,"undirected"
15,59,0.834478382345397,"undirected"
16,59,0.841787064899511,"undirected"
17,59,0.805765513796867,"undirected"
22,59,0.841787064899511,"undirected"
23,59,0.841787064899511,"undirected"
35,59,0.782972506537758,"undirected"
36,59,0.756860034650559,"undirected"
38,59,0.773629853602683,"undirected"
39,59,0.841787064899511,"undirected"
42,59,0.786807782214374,"undirected"
47,59,0.841787064899511,"undirected"
48,59,0.802733305972716,"undirected"
50,59,0.820412903235177,"undirected"
56,59,0.841787064899511,"undirected"
57,59,0.841787064899511,"undirected"
58,59,0.841787064899511,"undirected"
119,60,0.964412361155503,"undirected"
120,60,1,"undirected"
121,60,1,"undirected"
122,60,1,"undirected"
123,60,1,"undirected"
124,60,0.910599290576291,"undirected"
125,60,0.990153843984545,"undirected"
7,60,0.899000407255394,"undirected"
8,60,1,"undirected"
9,60,1,"undirected"
10,60,0.920558164523759,"undirected"
14,60,1,"undirected"
15,60,0.995756806002765,"undirected"
16,60,1,"undirected"
17,60,0.969106130507908,"undirected"
22,60,1,"undirected"
23,60,1,"undirected"
35,60,0.945797323659148,"undirected"
36,60,0.928851547393276,"undirected"
37,60,0.822467301380168,"undirected"
38,60,0.936011419522691,"undirected"
39,60,1,"undirected"
41,60,0.879047579464886,"undirected"
47,60,1,"undirected"
48,60,0.970523057090858,"undirected"
49,60,0.913584329705049,"undirected"
50,60,0.983369571633198,"undirected"
54,60,0.80937367043273,"undirected"
55,60,0.845688909009703,"undirected"
56,60,1,"undirected"
57,60,1,"undirected"
58,60,1,"undirected"
59,60,0.841787064899511,"undirected"
119,61,0.964412361155502,"undirected"
120,61,1,"undirected"
121,61,1,"undirected"
122,61,1,"undirected"
123,61,1,"undirected"
124,61,0.910599290576291,"undirected"
125,61,0.990153843984545,"undirected"
7,61,0.899000407255394,"undirected"
8,61,1,"undirected"
9,61,1,"undirected"
10,61,0.920558164523759,"undirected"
14,61,1,"undirected"
15,61,0.995756806002765,"undirected"
16,61,1,"undirected"
17,61,0.969106130507908,"undirected"
22,61,1,"undirected"
23,61,1,"undirected"
35,61,0.945797323659148,"undirected"
36,61,0.928851547393276,"undirected"
37,61,0.822467301380168,"undirected"
38,61,0.936011419522691,"undirected"
39,61,1,"undirected"
41,61,0.879047579464885,"undirected"
47,61,1,"undirected"
48,61,0.970523057090859,"undirected"
49,61,0.913584329705049,"undirected"
50,61,0.983369571633198,"undirected"
54,61,0.80937367043273,"undirected"
55,61,0.845688909009703,"undirected"
56,61,1,"undirected"
57,61,1,"undirected"
58,61,1,"undirected"
59,61,0.841787064899511,"undirected"
60,61,1,"undirected"
119,62,0.964412361155503,"undirected"
120,62,1,"undirected"
121,62,1,"undirected"
122,62,1,"undirected"
123,62,1,"undirected"
124,62,0.910599290576291,"undirected"
125,62,0.990153843984545,"undirected"
7,62,0.899000407255393,"undirected"
8,62,1,"undirected"
9,62,1,"undirected"
10,62,0.920558164523759,"undirected"
14,62,1,"undirected"
15,62,0.995756806002765,"undirected"
16,62,1,"undirected"
17,62,0.969106130507908,"undirected"
22,62,1,"undirected"
23,62,1,"undirected"
35,62,0.945797323659148,"undirected"
36,62,0.928851547393276,"undirected"
37,62,0.822467301380168,"undirected"
38,62,0.936011419522691,"undirected"
39,62,1,"undirected"
41,62,0.879047579464885,"undirected"
47,62,1,"undirected"
48,62,0.970523057090858,"undirected"
49,62,0.913584329705049,"undirected"
50,62,0.983369571633198,"undirected"
54,62,0.80937367043273,"undirected"
55,62,0.845688909009703,"undirected"
56,62,1,"undirected"
57,62,1,"undirected"
58,62,1,"undirected"
59,62,0.841787064899511,"undirected"
60,62,1,"undirected"
61,62,1,"undirected"
119,63,0.954206382710345,"undirected"
120,63,0.991409548052694,"undirected"
121,63,0.991409548052694,"undirected"
122,63,0.991409548052694,"undirected"
123,63,0.991409548052694,"undirected"
124,63,0.899773722217532,"undirected"
125,63,0.980630807467625,"undirected"
7,63,0.886701249663575,"undirected"
8,63,0.991409548052694,"undirected"
9,63,0.991409548052694,"undirected"
10,63,0.909811880878612,"undirected"
14,63,0.991409548052694,"undirected"
15,63,0.98653412852999,"undirected"
16,63,0.991409548052694,"undirected"
17,63,0.958988870710048,"undirected"
22,63,0.991409548052694,"undirected"
23,63,0.991409548052694,"undirected"
35,63,0.935312698483782,"undirected"
36,63,0.916392426833948,"undirected"
37,63,0.809795493391281,"undirected"
38,63,0.925413126914712,"undirected"
39,63,0.991409548052694,"undirected"
41,63,0.866569970905645,"undirected"
47,63,0.991409548052694,"undirected"
48,63,0.959637599352139,"undirected"
49,63,0.901581222301268,"undirected"
50,63,0.973602300454732,"undirected"
54,63,0.798153306033149,"undirected"
55,63,0.834546185769841,"undirected"
56,63,0.991409548052694,"undirected"
57,63,0.991409548052694,"undirected"
58,63,0.991409548052694,"undirected"
59,63,0.829244567947192,"undirected"
60,63,0.991409548052694,"undirected"
61,63,0.991409548052694,"undirected"
62,63,0.991409548052694,"undirected"
119,64,0.856054145835862,"undirected"
120,64,0.894454002470525,"undirected"
121,64,0.894454002470525,"undirected"
122,64,0.894454002470525,"undirected"
123,64,0.894454002470525,"undirected"
124,64,0.804222129549157,"undirected"
125,64,0.948242062264499,"undirected"
7,64,0.915328363469333,"undirected"
8,64,0.894454002470525,"undirected"
9,64,0.894454002470525,"undirected"
10,64,0.813693426526345,"undirected"
14,64,0.894454002470525,"undirected"
15,64,0.888372584611106,"undirected"
16,64,0.894454002470525,"undirected"
17,64,0.860693670354778,"undirected"
22,64,0.894454002470525,"undirected"
23,64,0.894454002470525,"undirected"
35,64,0.991190747412819,"undirected"
36,64,0.854688560052596,"undirected"
37,64,0.965496026413075,"undirected"
38,64,0.828475453327994,"undirected"
39,64,0.894454002470525,"undirected"
41,64,0.769425922880498,"undirected"
47,64,0.894454002470525,"undirected"
48,64,0.859376339165988,"undirected"
49,64,0.97191184140295,"undirected"
50,64,0.875067110414198,"undirected"
56,64,0.894454002470525,"undirected"
57,64,0.894454002470525,"undirected"
58,64,0.894454002470525,"undirected"
60,64,0.894454002470525,"undirected"
61,64,0.894454002470525,"undirected"
62,64,0.894454002470525,"undirected"
63,64,0.883521021388312,"undirected"
119,65,0.846337724645638,"undirected"
120,65,0.817239681206437,"undirected"
121,65,0.817239681206437,"undirected"
122,65,0.817239681206437,"undirected"
123,65,0.817239681206437,"undirected"
125,65,0.803102624069066,"undirected"
129,65,0.887898878118777,"undirected"
7,65,0.802449831589998,"undirected"
8,65,0.817239681206437,"undirected"
9,65,0.817239681206437,"undirected"
14,65,0.817239681206437,"undirected"
15,65,0.809768210291656,"undirected"
16,65,0.817239681206437,"undirected"
17,65,0.920144575634412,"undirected"
22,65,0.817239681206437,"undirected"
23,65,0.817239681206437,"undirected"
35,65,0.758813582667833,"undirected"
36,65,0.871106528786115,"undirected"
37,65,0.77598663613007,"undirected"
39,65,0.817239681206437,"undirected"
41,65,0.796587899793513,"undirected"
47,65,0.817239681206437,"undirected"
48,65,0.875414706305126,"undirected"
50,65,0.843613084969709,"undirected"
54,65,0.966601490124475,"undirected"
55,65,0.808565687624078,"undirected"
56,65,0.817239681206437,"undirected"
57,65,0.817239681206437,"undirected"
58,65,0.817239681206437,"undirected"
60,65,0.817239681206437,"undirected"
61,65,0.817239681206437,"undirected"
62,65,0.817239681206436,"undirected"
63,65,0.804528642648116,"undirected"
119,66,0.92006089986644,"undirected"
120,66,0.958361294986136,"undirected"
121,66,0.958361294986136,"undirected"
122,66,0.958361294986136,"undirected"
123,66,0.958361294986136,"undirected"
124,66,0.866126528768854,"undirected"
125,66,0.946704372604708,"undirected"
7,66,0.851575830283264,"undirected"
8,66,0.958361294986136,"undirected"
9,66,0.958361294986136,"undirected"
10,66,0.993768019066065,"undirected"
14,66,0.958361294986136,"undirected"
15,66,0.952834883250003,"undirected"
16,66,0.958361294986136,"undirected"
17,66,0.924840955968385,"undirected"
22,66,0.958361294986136,"undirected"
23,66,0.958361294986136,"undirected"
35,66,0.901263478822639,"undirected"
36,66,0.880394631273161,"undirected"
37,66,0.775980471652201,"undirected"
38,66,0.997545018911663,"undirected"
39,66,0.958361294986136,"undirected"
41,66,0.831689986251786,"undirected"
42,66,0.777643808048195,"undirected"
46,66,0.870898906484238,"undirected"
47,66,0.958361294986136,"undirected"
48,66,0.92454827767048,"undirected"
49,66,0.930933281555551,"undirected"
50,66,0.93954211856937,"undirected"
54,66,0.766355356206968,"undirected"
55,66,0.802009087784721,"undirected"
56,66,0.958361294986136,"undirected"
57,66,0.958361294986136,"undirected"
58,66,0.958361294986136,"undirected"
59,66,0.7951404525574,"undirected"
60,66,0.958361294986136,"undirected"
61,66,0.958361294986136,"undirected"
62,66,0.958361294986136,"undirected"
63,66,0.948053573170809,"undirected"
64,66,0.850116190144033,"undirected"
65,66,0.770786826737157,"undirected"
119,67,0.964412361155503,"undirected"
120,67,1,"undirected"
121,67,1,"undirected"
122,67,1,"undirected"
123,67,1,"undirected"
124,67,0.910599290576291,"undirected"
125,67,0.990153843984545,"undirected"
7,67,0.899000407255393,"undirected"
8,67,1,"undirected"
9,67,1,"undirected"
10,67,0.920558164523759,"undirected"
14,67,1,"undirected"
15,67,0.995756806002765,"undirected"
16,67,1,"undirected"
17,67,0.969106130507908,"undirected"
22,67,1,"undirected"
23,67,1,"undirected"
35,67,0.945797323659147,"undirected"
36,67,0.928851547393276,"undirected"
37,67,0.822467301380168,"undirected"
38,67,0.936011419522691,"undirected"
39,67,1,"undirected"
41,67,0.879047579464885,"undirected"
47,67,1,"undirected"
48,67,0.970523057090858,"undirected"
49,67,0.913584329705049,"undirected"
50,67,0.983369571633198,"undirected"
54,67,0.80937367043273,"undirected"
55,67,0.845688909009703,"undirected"
56,67,1,"undirected"
57,67,1,"undirected"
58,67,1,"undirected"
59,67,0.841787064899511,"undirected"
60,67,1,"undirected"
61,67,1,"undirected"
62,67,1,"undirected"
63,67,0.991409548052694,"undirected"
64,67,0.894454002470525,"undirected"
65,67,0.817239681206437,"undirected"
66,67,0.958361294986136,"undirected"
119,68,0.913442715672151,"undirected"
120,68,0.951820240704083,"undirected"
121,68,0.951820240704083,"undirected"
122,68,0.951820240704083,"undirected"
123,68,0.951820240704083,"undirected"
124,68,0.859685825226988,"undirected"
125,68,0.940063645762107,"undirected"
7,68,0.844957221963639,"undirected"
8,68,0.951820240704083,"undirected"
9,68,0.951820240704083,"undirected"
10,68,0.995987625809689,"undirected"
14,68,0.951820240704083,"undirected"
15,68,0.94621372136279,"undirected"
16,68,0.951820240704083,"undirected"
17,68,0.918212884740661,"undirected"
22,68,0.951820240704083,"undirected"
23,68,0.951820240704083,"undirected"
35,68,0.894696313829892,"undirected"
36,68,0.873596326658421,"undirected"
37,68,0.769696306916793,"undirected"
38,68,0.998848402084031,"undirected"
39,68,0.951820240704083,"undirected"
