"Label","Target","Correlation","p","Type"
"traA","Enterobacteria phage P4",0.941024474721771,2.00814120887571e-09,"undirected"
"Plasmid 38606113","Enterobacteria phage P4",0.941024474721772,2.00814120887571e-09,"undirected"
"ybtP","Enterobacteria phage P4",0.941024474721772,2.00814120887571e-09,"undirected"
"cpxA","Enterobacteria phage P4",0.941024474721772,2.00814120887571e-09,"undirected"
"crp","Enterobacteria phage P4",0.826060367327922,1.31666335074776e-05,"undirected"
"gadX","Enterobacteria phage P4",0.941024474721772,2.00814120887571e-09,"undirected"
"mdtO","Enterobacteria phage P4",0.985037857298833,2.02060590481778e-14,"undirected"
"pbp2","Enterobacteria phage P4",0.975859717518696,1.14042109089496e-12,"undirected"
"pbp4","Enterobacteria phage P4",0.931258295061519,7.14232317733376e-09,"undirected"
"phoQ","Enterobacteria phage P4",0.941024474721772,2.00814120887571e-09,"undirected"
"pmrF","Enterobacteria phage P4",0.86696220852282,1.56131724704522e-06,"undirected"
"tetL","Enterobacteria phage P4",0.941024474721772,2.00814120887571e-09,"undirected"
"Enterobacteria phage BP-4795","Enterobacteria phage P4",0.764939914611328,0.000136111844453612,"undirected"
"Escherichia virus HK544","Enterobacteria phage P4",0.941024474721772,2.00814120887571e-09,"undirected"
"mdtL","Enterobacteria phage Sf101",0.9360412527096,3.93353127847718e-09,"undirected"
"Enterobacteria phage IME10","Enterobacteria phage Sf101",0.9360412527096,3.93353127847718e-09,"undirected"
"ant6 Ib","Enterobacteria phage SfI",0.951096341716533,4.23152179962472e-10,"undirected"
"mdtL","Enterobacteria phage SfV",1,0,"undirected"
"pmrC","Enterobacteria phage SfV",0.781464845876908,7.78661058791208e-05,"undirected"
"Enterobacteria phage IME10","Enterobacteria phage SfV",1,0,"undirected"
"Enterobacteria phage Sf101","Enterobacteria phage SfV",0.9360412527096,3.93353127847718e-09,"undirected"
"colA","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"pfoA","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"ompA","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"traA","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"Plasmid 38606113","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"ybtP","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"cpxA","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"crp","Enterobacteria phage YYZ-2008",0.79552218017498,4.65946832981512e-05,"undirected"
"gadX","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"mdtO","Enterobacteria phage YYZ-2008",0.978037428997225,5.14255305006373e-13,"undirected"
"pbp2","Enterobacteria phage YYZ-2008",0.966712597551867,1.69677605299512e-11,"undirected"
"pbp4","Enterobacteria phage YYZ-2008",0.915438585719505,3.93210564109125e-08,"undirected"
"phoQ","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"pmrF","Enterobacteria phage YYZ-2008",0.88385663477243,5.22523202262093e-07,"undirected"
"tetL","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"Escherichia virus HK544","Enterobacteria phage YYZ-2008",0.956347361383509,1.64053437501366e-10,"undirected"
"Enterobacteria phage P4","Enterobacteria phage YYZ-2008",0.997633722374531,0,"undirected"
"colA","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"pfoA","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"ompA","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"traA","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"Plasmid 38606113","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"ybtP","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"cpxA","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"crp","Escherichia virus fiAA91ss",0.931372783415193,7.0446257716128e-09,"undirected"
"gadX","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"mdtO","Escherichia virus fiAA91ss",0.938367652129789,2.89392598773475e-09,"undirected"
"pbp2","Escherichia virus fiAA91ss",0.938114274657251,2.9940123713601e-09,"undirected"
"pbp4","Escherichia virus fiAA91ss",0.922453754499656,1.9297633269133e-08,"undirected"
"phoQ","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"tetL","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"Enterobacteria phage BP-4795","Escherichia virus fiAA91ss",0.93988635686186,2.35317587637951e-09,"undirected"
"Escherichia virus HK544","Escherichia virus fiAA91ss",0.811957555958339,2.42696313781376e-05,"undirected"
"Enterobacteria phage P4","Escherichia virus fiAA91ss",0.932008853373715,6.52285248037288e-09,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus fiAA91ss",0.914071333118979,4.48507586625624e-08,"undirected"
"colA","Escherichia phage D108",1,0,"undirected"
"pfoA","Escherichia phage D108",1,0,"undirected"
"ompA","Escherichia phage D108",1,0,"undirected"
"traA","Escherichia phage D108",1,0,"undirected"
"Plasmid 38606113","Escherichia phage D108",1,0,"undirected"
"ybtP","Escherichia phage D108",1,0,"undirected"
"cpxA","Escherichia phage D108",1,0,"undirected"
"gadX","Escherichia phage D108",1,0,"undirected"
"mdtO","Escherichia phage D108",0.874433728175393,9.8089702937898e-07,"undirected"
"pbp2","Escherichia phage D108",0.849741103802239,4.13235891483232e-06,"undirected"
"pbp4","Escherichia phage D108",0.75786613331064,0.000170579173777163,"undirected"
"phoQ","Escherichia phage D108",1,0,"undirected"
"pmrF","Escherichia phage D108",0.930772005166638,7.57063745027153e-09,"undirected"
"tetL","Escherichia phage D108",1,0,"undirected"
"Escherichia virus HK544","Escherichia phage D108",1,0,"undirected"
"Enterobacteria phage P4","Escherichia phage D108",0.941024474721772,2.00814120887571e-09,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia phage D108",0.956347361383509,1.64053437501366e-10,"undirected"
"Escherichia virus fiAA91ss","Escherichia phage D108",0.811957555958339,2.42696313781376e-05,"undirected"
"colA","Escherichia virus FFH2",1,0,"undirected"
"pfoA","Escherichia virus FFH2",1,0,"undirected"
"ompA","Escherichia virus FFH2",1,0,"undirected"
"traA","Escherichia virus FFH2",1,0,"undirected"
"Plasmid 38606113","Escherichia virus FFH2",1,0,"undirected"
"ybtP","Escherichia virus FFH2",1,0,"undirected"
"cpxA","Escherichia virus FFH2",1,0,"undirected"
"gadX","Escherichia virus FFH2",1,0,"undirected"
"mdtO","Escherichia virus FFH2",0.874433728175393,9.8089702937898e-07,"undirected"
"pbp2","Escherichia virus FFH2",0.849741103802239,4.13235891483232e-06,"undirected"
"pbp4","Escherichia virus FFH2",0.75786613331064,0.000170579173777163,"undirected"
"phoQ","Escherichia virus FFH2",1,0,"undirected"
"pmrF","Escherichia virus FFH2",0.930772005166638,7.57063745027153e-09,"undirected"
"tetL","Escherichia virus FFH2",1,0,"undirected"
"Escherichia virus HK544","Escherichia virus FFH2",1,0,"undirected"
"Enterobacteria phage P4","Escherichia virus FFH2",0.941024474721772,2.00814120887571e-09,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus FFH2",0.956347361383509,1.64053437501366e-10,"undirected"
"Escherichia virus fiAA91ss","Escherichia virus FFH2",0.811957555958339,2.42696313781376e-05,"undirected"
"Escherichia phage D108","Escherichia virus FFH2",1,0,"undirected"
"colA","Escherichia virus Seurat",1,0,"undirected"
"pfoA","Escherichia virus Seurat",1,0,"undirected"
"ompA","Escherichia virus Seurat",1,0,"undirected"
"traA","Escherichia virus Seurat",1,0,"undirected"
"Plasmid 38606113","Escherichia virus Seurat",1,0,"undirected"
"ybtP","Escherichia virus Seurat",1,0,"undirected"
"cpxA","Escherichia virus Seurat",1,0,"undirected"
"gadX","Escherichia virus Seurat",1,0,"undirected"
"mdtO","Escherichia virus Seurat",0.874433728175393,9.8089702937898e-07,"undirected"
"pbp2","Escherichia virus Seurat",0.849741103802239,4.13235891483232e-06,"undirected"
"pbp4","Escherichia virus Seurat",0.75786613331064,0.000170579173777163,"undirected"
"phoQ","Escherichia virus Seurat",1,0,"undirected"
"pmrF","Escherichia virus Seurat",0.930772005166638,7.57063745027153e-09,"undirected"
"tetL","Escherichia virus Seurat",1,0,"undirected"
"Escherichia virus HK544","Escherichia virus Seurat",1,0,"undirected"
"Enterobacteria phage P4","Escherichia virus Seurat",0.941024474721771,2.00814120887571e-09,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus Seurat",0.956347361383509,1.64053437501366e-10,"undirected"
"Escherichia virus fiAA91ss","Escherichia virus Seurat",0.811957555958339,2.42696313781376e-05,"undirected"
"Escherichia phage D108","Escherichia virus Seurat",1,0,"undirected"
"Escherichia virus FFH2","Escherichia virus Seurat",1,0,"undirected"
"baeS","Escherichia phage TL-2011b",0.82547061896269,1.35221010602038e-05,"undirected"
"crp","Escherichia phage TL-2011b",0.937776908725612,3.13197556778277e-09,"undirected"
"evgA","Escherichia phage TL-2011b",0.876775716590126,8.42788189459043e-07,"undirected"
"mdtO","Escherichia phage TL-2011b",0.851823114166672,3.69762181273714e-06,"undirected"
"pbp2","Escherichia phage TL-2011b",0.867288679963214,1.53082102083424e-06,"undirected"
"pbp4","Escherichia phage TL-2011b",0.902669806609897,1.24289294634039e-07,"undirected"
"Enterobacteria phage BP-4795","Escherichia phage TL-2011b",0.798332129856346,4.185254206579e-05,"undirected"
"Enterobacteria phage P4","Escherichia phage TL-2011b",0.788869069116939,5.96949780100609e-05,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia phage TL-2011b",0.762667118006514,0.000146471068338538,"undirected"
"Escherichia virus fiAA91ss","Escherichia phage TL-2011b",0.880258532420786,6.68684392746144e-07,"undirected"
"colA","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"pfoA","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"ompA","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"traA","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"Plasmid 38606113","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"ybtP","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"cpxA","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"gadX","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"mdtO","Escherichia virus phiV10",0.81258502776846,2.36436843248367e-05,"undirected"
"pbp2","Escherichia virus phiV10",0.788523321129065,6.04542059337021e-05,"undirected"
"phoQ","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"pmrF","Escherichia virus phiV10",0.86795586872782,1.47010143658477e-06,"undirected"
"tetL","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"Escherichia virus HK544","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"Enterobacteria phage P4","Escherichia virus phiV10",0.876615926686765,8.51641785759583e-07,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus phiV10",0.893474200043338,2.59243268185827e-07,"undirected"
"Escherichia virus fiAA91ss","Escherichia virus phiV10",0.751810792053627,0.000205732487621013,"undirected"
"Escherichia phage D108","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"Escherichia virus FFH2","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"Escherichia virus Seurat","Escherichia virus phiV10",0.940371108910452,2.20034124254198e-09,"undirected"
"emrB","Escherichia virus pro483",0.807812093918494,2.87745262474992e-05,"undirected"
"Enterobacteria phage BP-4795","Escherichia virus pro483",0.896442967548779,2.06010844827631e-07,"undirected"
"pmrA","Escherichia virus HK022",1,0,"undirected"
"acrD","Escherichia virus Wphi",0.765390134459323,0.0001341356979081,"undirected"
"baeR","Escherichia virus Wphi",0.765390134459323,0.0001341356979081,"undirected"
"baeS","Escherichia virus Wphi",0.912531572555351,5.18806486660139e-08,"undirected"
"cpxR","Escherichia virus Wphi",0.765390134459323,0.0001341356979081,"undirected"
"crp","Escherichia virus Wphi",0.996173719372111,0,"undirected"
"emrA","Escherichia virus Wphi",0.765390134459323,0.0001341356979081,"undirected"
"evgA","Escherichia virus Wphi",0.957502261500012,1.31135102776625e-10,"undirected"
"mdtB","Escherichia virus Wphi",0.765390134459323,0.0001341356979081,"undirected"
"mdtE","Escherichia virus Wphi",0.765390134459323,0.0001341356979081,"undirected"
"mdtF","Escherichia virus Wphi",0.765390134459323,0.0001341356979081,"undirected"
"mdtK","Escherichia virus Wphi",0.765390134459323,0.0001341356979081,"undirected"
"mdtO","Escherichia virus Wphi",0.890217308980333,3.31064208936027e-07,"undirected"
"pbp2","Escherichia virus Wphi",0.909603081269103,6.79430596228769e-08,"undirected"
"pbp4","Escherichia virus Wphi",0.956763875483428,1.51429979666773e-10,"undirected"
"Enterobacteria phage BP-4795","Escherichia virus Wphi",0.815845414389128,2.06097727333265e-05,"undirected"
"Enterobacteria phage P4","Escherichia virus Wphi",0.813534358893216,2.27230658014221e-05,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus Wphi",0.783263523670555,7.30662283923156e-05,"undirected"
"Escherichia virus fiAA91ss","Escherichia virus Wphi",0.904112266103984,1.10028291810949e-07,"undirected"
"Escherichia phage TL-2011b","Escherichia virus Wphi",0.936107861858761,3.89974164072271e-09,"undirected"
"sugE","Lactobacillus phage phiAT3",1,0,"undirected"
"acrD","Salmonella phage RE-2010",0.838301400835811,7.40027776235941e-06,"undirected"
"baeR","Salmonella phage RE-2010",0.838301400835811,7.40027776235941e-06,"undirected"
"baeS","Salmonella phage RE-2010",0.859526629654725,2.41418965574169e-06,"undirected"
"cpxR","Salmonella phage RE-2010",0.838301400835811,7.40027776235941e-06,"undirected"
"crp","Salmonella phage RE-2010",0.891439679362142,3.02304046240209e-07,"undirected"
"emrA","Salmonella phage RE-2010",0.838301400835811,7.40027776235941e-06,"undirected"
"evgA","Salmonella phage RE-2010",0.881336683422994,6.21562171509993e-07,"undirected"
