"Source","Target","Correlation","Type"
14,55,0.778525970170532,"undirected"
36,55,0.765943824490387,"undirected"
37,55,0.798872926521986,"undirected"
38,55,1,"undirected"
48,55,0.850763929006585,"undirected"
124,56,0.791715150531797,"undirected"
54,56,0.791715150531797,"undirected"
111,57,1,"undirected"
120,57,1,"undirected"
123,57,1,"undirected"
126,57,1,"undirected"
127,57,1,"undirected"
128,57,1,"undirected"
129,57,1,"undirected"
9,57,1,"undirected"
14,57,0.778525970170532,"undirected"
36,57,0.765943824490387,"undirected"
37,57,0.798872926521986,"undirected"
38,57,1,"undirected"
48,57,0.850763929006585,"undirected"
55,57,1,"undirected"
108,58,1,"undirected"
32,58,1,"undirected"
44,58,1,"undirected"
111,59,1,"undirected"
120,59,1,"undirected"
123,59,1,"undirected"
126,59,1,"undirected"
127,59,1,"undirected"
128,59,1,"undirected"
129,59,1,"undirected"
9,59,1,"undirected"
14,59,0.778525970170533,"undirected"
36,59,0.765943824490387,"undirected"
37,59,0.798872926521986,"undirected"
38,59,1,"undirected"
48,59,0.850763929006585,"undirected"
55,59,1,"undirected"
57,59,1,"undirected"
56,60,0.809320925556744,"undirected"
124,62,1,"undirected"
54,62,1,"undirected"
56,62,0.791715150531797,"undirected"
124,63,0.8761783749551,"undirected"
54,63,0.8761783749551,"undirected"
62,63,0.8761783749551,"undirected"
111,64,0.897078089441341,"undirected"
120,64,0.897078089441341,"undirected"
123,64,0.897078089441341,"undirected"
126,64,0.897078089441341,"undirected"
127,64,0.897078089441341,"undirected"
128,64,0.897078089441341,"undirected"
129,64,0.897078089441341,"undirected"
9,64,0.897078089441341,"undirected"
36,64,0.935521076590104,"undirected"
37,64,0.902809485592918,"undirected"
38,64,0.897078089441341,"undirected"
48,64,0.995426663363239,"undirected"
55,64,0.897078089441341,"undirected"
57,64,0.897078089441341,"undirected"
59,64,0.897078089441341,"undirected"
119,65,0.843361613153695,"undirected"
42,65,0.780693963638862,"undirected"
125,67,1,"undirected"
11,67,1,"undirected"
22,67,0.764477876514108,"undirected"
34,68,0.759797943479554,"undirected"
35,68,0.974561529404253,"undirected"
47,68,0.923614151057296,"undirected"
111,74,0.924806362609722,"undirected"
120,74,0.924806362609722,"undirected"
123,74,0.924806362609722,"undirected"
126,74,0.924806362609722,"undirected"
127,74,0.924806362609722,"undirected"
128,74,0.924806362609722,"undirected"
129,74,0.924806362609722,"undirected"
9,74,0.924806362609722,"undirected"
38,74,0.924806362609722,"undirected"
48,74,0.77568419872899,"undirected"
55,74,0.924806362609722,"undirected"
57,74,0.924806362609722,"undirected"
59,74,0.924806362609722,"undirected"
64,74,0.820284359013038,"undirected"
8,76,1,"undirected"
8,77,0.813057081229966,"undirected"
41,77,0.99329285377131,"undirected"
76,77,0.813057081229966,"undirected"
111,78,1,"undirected"
120,78,1,"undirected"
123,78,1,"undirected"
126,78,1,"undirected"
127,78,1,"undirected"
128,78,1,"undirected"
129,78,1,"undirected"
9,78,1,"undirected"
14,78,0.778525970170532,"undirected"
36,78,0.765943824490388,"undirected"
37,78,0.798872926521986,"undirected"
38,78,1,"undirected"
48,78,0.850763929006586,"undirected"
55,78,1,"undirected"
57,78,1,"undirected"
59,78,1,"undirected"
64,78,0.897078089441341,"undirected"
74,78,0.924806362609722,"undirected"
119,79,0.94560880163339,"undirected"
42,79,0.884432118165447,"undirected"
65,79,0.900194655852445,"undirected"
22,80,0.864139827568466,"undirected"
117,93,0.890083244878012,"undirected"
119,97,0.782603659342223,"undirected"
79,97,0.842298589148146,"undirected"
111,98,0.902413291318746,"undirected"
120,98,0.902413291318746,"undirected"
123,98,0.902413291318746,"undirected"
126,98,0.902413291318746,"undirected"
127,98,0.902413291318746,"undirected"
128,98,0.902413291318746,"undirected"
129,98,0.902413291318746,"undirected"
9,98,0.902413291318746,"undirected"
36,98,0.90031054358784,"undirected"
37,98,0.874270862220391,"undirected"
38,98,0.902413291318746,"undirected"
48,98,0.968226129217229,"undirected"
55,98,0.902413291318746,"undirected"
57,98,0.902413291318746,"undirected"
59,98,0.902413291318746,"undirected"
64,98,0.978100022850618,"undirected"
74,98,0.819985096228175,"undirected"
78,98,0.902413291318746,"undirected"
117,100,0.890083244878012,"undirected"
93,100,1,"undirected"
111,104,0.781391349310482,"undirected"
120,104,0.781391349310482,"undirected"
123,104,0.781391349310482,"undirected"
126,104,0.781391349310482,"undirected"
127,104,0.781391349310482,"undirected"
128,104,0.781391349310482,"undirected"
129,104,0.781391349310482,"undirected"
9,104,0.781391349310482,"undirected"
38,104,0.781391349310482,"undirected"
55,104,0.781391349310482,"undirected"
57,104,0.781391349310482,"undirected"
59,104,0.781391349310482,"undirected"
78,104,0.781391349310482,"undirected"
95,106,0.757924329131205,"undirected"
125,107,1,"undirected"
11,107,1,"undirected"
22,107,0.764477876514108,"undirected"
67,107,1,"undirected"
39,133,0.844019387602101,"undirected"
25,134,0.942258309530407,"undirected"
111,136,0.799932208449455,"undirected"
120,136,0.799932208449455,"undirected"
123,136,0.799932208449455,"undirected"
126,136,0.799932208449455,"undirected"
127,136,0.799932208449455,"undirected"
128,136,0.799932208449455,"undirected"
129,136,0.799932208449455,"undirected"
9,136,0.799932208449455,"undirected"
38,136,0.799932208449455,"undirected"
55,136,0.799932208449455,"undirected"
57,136,0.799932208449455,"undirected"
59,136,0.799932208449455,"undirected"
65,136,0.809618951426702,"undirected"
74,136,0.945975212349818,"undirected"
78,136,0.799932208449455,"undirected"
125,138,1,"undirected"
11,138,1,"undirected"
22,138,0.764477876514108,"undirected"
67,138,1,"undirected"
107,138,1,"undirected"
125,140,1,"undirected"
11,140,1,"undirected"
22,140,0.764477876514108,"undirected"
67,140,1,"undirected"
107,140,1,"undirected"
138,140,1,"undirected"
125,141,1,"undirected"
11,141,1,"undirected"
22,141,0.764477876514108,"undirected"
67,141,1,"undirected"
107,141,1,"undirected"
138,141,1,"undirected"
140,141,1,"undirected"
111,142,0.935835402280406,"undirected"
120,142,0.935835402280406,"undirected"
123,142,0.935835402280406,"undirected"
126,142,0.935835402280406,"undirected"
127,142,0.935835402280406,"undirected"
128,142,0.935835402280406,"undirected"
129,142,0.935835402280406,"undirected"
9,142,0.935835402280406,"undirected"
38,142,0.935835402280406,"undirected"
48,142,0.781234819776518,"undirected"
55,142,0.935835402280406,"undirected"
57,142,0.935835402280406,"undirected"
59,142,0.935835402280406,"undirected"
64,142,0.826955976653286,"undirected"
74,142,0.854651507623859,"undirected"
78,142,0.935835402280406,"undirected"
98,142,0.864170820923496,"undirected"
108,143,0.995572738766431,"undirected"
32,143,0.995572738766431,"undirected"
44,143,0.995572738766431,"undirected"
58,143,0.995572738766431,"undirected"
124,145,1,"undirected"
54,145,1,"undirected"
56,145,0.791715150531797,"undirected"
62,145,1,"undirected"
63,145,0.8761783749551,"undirected"
119,146,0.813985112676194,"undirected"
42,146,0.835656643074515,"undirected"
65,146,0.764301531991449,"undirected"
79,146,0.889766315385844,"undirected"
39,147,0.831251442381655,"undirected"
133,147,0.880892230847879,"undirected"
144,151,0.904174120612065,"undirected"
12,154,1,"undirected"
35,155,0.7754612879209,"undirected"
68,155,0.842652340692591,"undirected"
125,157,1,"undirected"
11,157,1,"undirected"
22,157,0.764477876514108,"undirected"
67,157,1,"undirected"
107,157,1,"undirected"
138,157,1,"undirected"
140,157,1,"undirected"
141,157,1,"undirected"
10,158,1,"undirected"
31,158,1,"undirected"
111,162,0.96607084304629,"undirected"
120,162,0.96607084304629,"undirected"
123,162,0.96607084304629,"undirected"
126,162,0.96607084304629,"undirected"
127,162,0.96607084304629,"undirected"
128,162,0.96607084304629,"undirected"
129,162,0.96607084304629,"undirected"
9,162,0.96607084304629,"undirected"
14,162,0.870826411137777,"undirected"
37,162,0.753531643931231,"undirected"
38,162,0.96607084304629,"undirected"
48,162,0.810947129489732,"undirected"
55,162,0.96607084304629,"undirected"
57,162,0.96607084304629,"undirected"
59,162,0.96607084304629,"undirected"
64,162,0.857433486333359,"undirected"
74,162,0.885501089904304,"undirected"
78,162,0.96607084304629,"undirected"
98,162,0.857428158218814,"undirected"
142,162,0.893420742401784,"undirected"
10,167,0.992111791868317,"undirected"
31,167,0.992111791868317,"undirected"
158,167,0.992111791868317,"undirected"
125,168,0.999217313507421,"undirected"
11,168,0.999217313507421,"undirected"
22,168,0.761450708479382,"undirected"
67,168,0.999217313507421,"undirected"
107,168,0.999217313507421,"undirected"
138,168,0.999217313507421,"undirected"
140,168,0.999217313507421,"undirected"
141,168,0.999217313507421,"undirected"
157,168,0.999217313507421,"undirected"
10,169,0.90512186085357,"undirected"
31,169,0.90512186085357,"undirected"
158,169,0.90512186085357,"undirected"
167,169,0.917297394732336,"undirected"
119,174,0.94560880163339,"undirected"
42,174,0.884432118165447,"undirected"
65,174,0.900194655852445,"undirected"
79,174,1,"undirected"
97,174,0.842298589148146,"undirected"
146,174,0.889766315385845,"undirected"
10,175,1,"undirected"
31,175,1,"undirected"
158,175,1,"undirected"
167,175,0.992111791868317,"undirected"
169,175,0.90512186085357,"undirected"
10,176,1,"undirected"
31,176,1,"undirected"
158,176,1,"undirected"
167,176,0.992111791868317,"undirected"
169,176,0.90512186085357,"undirected"
175,176,1,"undirected"
111,177,0.771264994242937,"undirected"
120,177,0.771264994242937,"undirected"
123,177,0.771264994242937,"undirected"
126,177,0.771264994242937,"undirected"
127,177,0.771264994242937,"undirected"
128,177,0.771264994242937,"undirected"
129,177,0.771264994242937,"undirected"
9,177,0.771264994242937,"undirected"
38,177,0.771264994242937,"undirected"
55,177,0.771264994242937,"undirected"
57,177,0.771264994242937,"undirected"
59,177,0.771264994242937,"undirected"
65,177,0.86642660116637,"undirected"
74,177,0.947491452359586,"undirected"
78,177,0.771264994242937,"undirected"
136,177,0.945483678816884,"undirected"
125,178,0.910254615346251,"undirected"
11,178,0.910254615346251,"undirected"
67,178,0.910254615346251,"undirected"
107,178,0.910254615346251,"undirected"
138,178,0.910254615346251,"undirected"
140,178,0.910254615346251,"undirected"
141,178,0.910254615346251,"undirected"
157,178,0.910254615346251,"undirected"
168,178,0.913688255444898,"undirected"
10,179,1,"undirected"
31,179,1,"undirected"
158,179,1,"undirected"
167,179,0.992111791868317,"undirected"
169,179,0.90512186085357,"undirected"
175,179,1,"undirected"
176,179,1,"undirected"
125,180,1,"undirected"
11,180,1,"undirected"
22,180,0.764477876514108,"undirected"
67,180,1,"undirected"
107,180,1,"undirected"
138,180,1,"undirected"
140,180,1,"undirected"
141,180,1,"undirected"
157,180,1,"undirected"
168,180,0.999217313507421,"undirected"
178,180,0.91025461534625,"undirected"
10,181,1,"undirected"
31,181,1,"undirected"
158,181,1,"undirected"
167,181,0.992111791868317,"undirected"
169,181,0.90512186085357,"undirected"
175,181,1,"undirected"
176,181,1,"undirected"
179,181,1,"undirected"
10,185,1,"undirected"
31,185,1,"undirected"
158,185,1,"undirected"
167,185,0.992111791868317,"undirected"
169,185,0.90512186085357,"undirected"
175,185,1,"undirected"
176,185,1,"undirected"
179,185,1,"undirected"
181,185,1,"undirected"
10,186,1,"undirected"
31,186,1,"undirected"
158,186,1,"undirected"
167,186,0.992111791868317,"undirected"
169,186,0.90512186085357,"undirected"
175,186,1,"undirected"
176,186,1,"undirected"
179,186,1,"undirected"
181,186,1,"undirected"
185,186,1,"undirected"
117,187,0.84924103591626,"undirected"
93,187,0.96189291877918,"undirected"
100,187,0.96189291877918,"undirected"
108,189,0.944432072881811,"undirected"
32,189,0.944432072881811,"undirected"
44,189,0.944432072881811,"undirected"
58,189,0.944432072881811,"undirected"
143,189,0.936177898582348,"undirected"
111,191,0.997166270966194,"undirected"
120,191,0.997166270966194,"undirected"
123,191,0.997166270966194,"undirected"
126,191,0.997166270966194,"undirected"
127,191,0.997166270966194,"undirected"
128,191,0.997166270966194,"undirected"
129,191,0.997166270966194,"undirected"
9,191,0.997166270966194,"undirected"
14,191,0.773696796336319,"undirected"
36,191,0.760045638983619,"undirected"
37,191,0.792951481075306,"undirected"
38,191,0.997166270966194,"undirected"
48,191,0.846156619972916,"undirected"
55,191,0.997166270966194,"undirected"
57,191,0.997166270966194,"undirected"
59,191,0.997166270966194,"undirected"
64,191,0.89268925393344,"undirected"
74,191,0.920595709363983,"undirected"
78,191,0.997166270966194,"undirected"
98,191,0.896974487966969,"undirected"
104,191,0.776568980730839,"undirected"
136,191,0.792238958651282,"undirected"
142,191,0.931044897159995,"undirected"
162,191,0.97575235590337,"undirected"
177,191,0.765044694330035,"undirected"
125,192,1,"undirected"
11,192,1,"undirected"
22,192,0.764477876514108,"undirected"
67,192,1,"undirected"
107,192,1,"undirected"
138,192,1,"undirected"
140,192,1,"undirected"
141,192,1,"undirected"
157,192,1,"undirected"
168,192,0.999217313507421,"undirected"
178,192,0.910254615346251,"undirected"
180,192,1,"undirected"
108,194,1,"undirected"
32,194,1,"undirected"
44,194,1,"undirected"
58,194,1,"undirected"
143,194,0.995572738766431,"undirected"
189,194,0.944432072881811,"undirected"
124,195,1,"undirected"
54,195,1,"undirected"
56,195,0.791715150531797,"undirected"
62,195,1,"undirected"
63,195,0.8761783749551,"undirected"
145,195,1,"undirected"
70,197,0.777350754488126,"undirected"
125,198,0.889254767378606,"undirected"
11,198,0.889254767378606,"undirected"
67,198,0.889254767378606,"undirected"
107,198,0.889254767378606,"undirected"
138,198,0.889254767378606,"undirected"
140,198,0.889254767378606,"undirected"
141,198,0.889254767378606,"undirected"
157,198,0.889254767378606,"undirected"
168,198,0.888221186559442,"undirected"
178,198,0.845389283805009,"undirected"
180,198,0.889254767378606,"undirected"
192,198,0.889254767378606,"undirected"
119,199,0.845443483919655,"undirected"
42,199,0.78272312699752,"undirected"
65,199,0.801826999575942,"undirected"
79,199,0.902312098540312,"undirected"
146,199,0.91106245194561,"undirected"
174,199,0.902312098540312,"undirected"
23,201,0.76502289253443,"undirected"
82,201,0.774892406428629,"undirected"
119,202,0.87779175226841,"undirected"
42,202,0.956067852196362,"undirected"
65,202,0.845043301834427,"undirected"
79,202,0.941480411794993,"undirected"
97,202,0.763539843016782,"undirected"
146,202,0.837284961373015,"undirected"
174,202,0.941480411794993,"undirected"
199,202,0.832970590158272,"undirected"
10,203,1,"undirected"
31,203,1,"undirected"
158,203,1,"undirected"
167,203,0.992111791868317,"undirected"
169,203,0.90512186085357,"undirected"
175,203,1,"undirected"
176,203,1,"undirected"
179,203,1,"undirected"
181,203,1,"undirected"
185,203,1,"undirected"
186,203,1,"undirected"
10,207,1,"undirected"
31,207,1,"undirected"
158,207,1,"undirected"
167,207,0.992111791868317,"undirected"
169,207,0.90512186085357,"undirected"
175,207,1,"undirected"
176,207,1,"undirected"
179,207,1,"undirected"
181,207,1,"undirected"
185,207,1,"undirected"
186,207,1,"undirected"
203,207,1,"undirected"
10,208,0.953904998221551,"undirected"
31,208,0.953904998221551,"undirected"
158,208,0.953904998221551,"undirected"
167,208,0.944290368749305,"undirected"
169,208,0.852718950356608,"undirected"
175,208,0.953904998221551,"undirected"
176,208,0.953904998221551,"undirected"
179,208,0.953904998221551,"undirected"
181,208,0.953904998221551,"undirected"
185,208,0.953904998221551,"undirected"
186,208,0.953904998221551,"undirected"
203,208,0.953904998221551,"undirected"
207,208,0.953904998221551,"undirected"
49,225,1,"undirected"
10,211,1,"undirected"
31,211,1,"undirected"
158,211,1,"undirected"
167,211,0.992111791868317,"undirected"
169,211,0.90512186085357,"undirected"
175,211,1,"undirected"
176,211,1,"undirected"
179,211,1,"undirected"
181,211,1,"undirected"
185,211,1,"undirected"
186,211,1,"undirected"
203,211,1,"undirected"
207,211,1,"undirected"
208,211,0.953904998221551,"undirected"
25,212,0.942258309530407,"undirected"
134,212,1,"undirected"
117,213,0.868842212602457,"undirected"
93,213,0.98660776358931,"undirected"
100,213,0.98660776358931,"undirected"
187,213,0.943642710649121,"undirected"
33,226,0.770192541526082,"undirected"
119,221,0.933644009510798,"undirected"
42,221,0.870620619719751,"undirected"
65,221,0.887820410767358,"undirected"
79,221,0.990037987133097,"undirected"
97,221,0.896155057467904,"undirected"
146,221,0.869049221068872,"undirected"
174,221,0.990037987133097,"undirected"
199,221,0.889951211593944,"undirected"
202,221,0.926699539869113,"undirected"
60,251,0.775714737224309,"undirected"
117,231,0.750865526049156,"undirected"
93,231,0.899390363836773,"undirected"
100,231,0.899390363836773,"undirected"
187,231,0.886885149732715,"undirected"
213,231,0.932010336955171,"undirected"
117,232,0.769341496295913,"undirected"
93,232,0.782215635644819,"undirected"
100,232,0.782215635644819,"undirected"
117,236,0.890083244878012,"undirected"
93,236,1,"undirected"
100,236,1,"undirected"
187,236,0.96189291877918,"undirected"
213,236,0.98660776358931,"undirected"
231,236,0.899390363836773,"undirected"
232,236,0.782215635644819,"undirected"
23,237,0.76502289253443,"undirected"
82,237,0.774892406428628,"undirected"
201,237,1,"undirected"
10,282,0.772711391693314,"undirected"
31,282,0.772711391693313,"undirected"
158,282,0.772711391693314,"undirected"
167,282,0.806880651790227,"undirected"
175,282,0.772711391693313,"undirected"
176,282,0.772711391693314,"undirected"
179,282,0.772711391693313,"undirected"
181,282,0.772711391693313,"undirected"
185,282,0.772711391693314,"undirected"
186,282,0.772711391693314,"undirected"
203,282,0.772711391693313,"undirected"
207,282,0.772711391693314,"undirected"
208,282,0.785261371201408,"undirected"
211,282,0.772711391693314,"undirected"
258,259,0.777713148533875,"undirected"
111,244,0.804043956436972,"undirected"
120,244,0.804043956436972,"undirected"
123,244,0.804043956436972,"undirected"
126,244,0.804043956436972,"undirected"
127,244,0.804043956436972,"undirected"
128,244,0.804043956436972,"undirected"
129,244,0.804043956436972,"undirected"
9,244,0.804043956436972,"undirected"
38,244,0.804043956436972,"undirected"
55,244,0.804043956436972,"undirected"
57,244,0.804043956436972,"undirected"
59,244,0.804043956436972,"undirected"
78,244,0.804043956436972,"undirected"
142,244,0.7845423579584,"undirected"
191,244,0.792197892891246,"undirected"
60,240,0.773738935252304,"undirected"
111,306,1,"undirected"
120,306,1,"undirected"
123,306,1,"undirected"
126,306,1,"undirected"
127,306,1,"undirected"
128,306,1,"undirected"
129,306,1,"undirected"
9,306,1,"undirected"
14,306,0.778525970170532,"undirected"
36,306,0.765943824490387,"undirected"
37,306,0.798872926521986,"undirected"
38,306,1,"undirected"
48,306,0.850763929006585,"undirected"
55,306,1,"undirected"
57,306,1,"undirected"
59,306,1,"undirected"
64,306,0.897078089441341,"undirected"
74,306,0.924806362609722,"undirected"
78,306,1,"undirected"
98,306,0.902413291318746,"undirected"
104,306,0.781391349310482,"undirected"
136,306,0.799932208449455,"undirected"
142,306,0.935835402280406,"undirected"
162,306,0.96607084304629,"undirected"
177,306,0.771264994242937,"undirected"
191,306,0.997166270966194,"undirected"
244,306,0.804043956436972,"undirected"
108,217,0.944530736897954,"undirected"
110,217,0.925035561170491,"undirected"
32,217,0.944530736897954,"undirected"
44,217,0.944530736897954,"undirected"
58,217,0.944530736897954,"undirected"
143,217,0.938634059175595,"undirected"
189,217,0.877814009203661,"undirected"
194,217,0.944530736897954,"undirected"
108,252,1,"undirected"
32,252,1,"undirected"
44,252,1,"undirected"
58,252,1,"undirected"
143,252,0.995572738766431,"undirected"
189,252,0.944432072881811,"undirected"
194,252,1,"undirected"
217,252,0.944530736897954,"undirected"
119,285,0.819011471131377,"undirected"
83,238,1,"undirected"
25,255,0.825042946184485,"undirected"
134,255,0.899958875861286,"undirected"
212,255,0.899958875861286,"undirected"
108,249,0.791381745073291,"undirected"
32,249,0.791381745073291,"undirected"
41,249,0.974024319285394,"undirected"
44,249,0.791381745073291,"undirected"
58,249,0.791381745073291,"undirected"
77,249,0.941308711976956,"undirected"
143,249,0.784685825320788,"undirected"
194,249,0.791381745073291,"undirected"
252,249,0.791381745073291,"undirected"
14,287,0.779631981786911,"undirected"
36,287,0.800603871383507,"undirected"
48,287,0.773954167753845,"undirected"
64,287,0.786881300456767,"undirected"
98,287,0.803093259940187,"undirected"
162,287,0.755696624810358,"undirected"
111,245,0.835953798174886,"undirected"
120,245,0.835953798174886,"undirected"
123,245,0.835953798174886,"undirected"
126,245,0.835953798174886,"undirected"
127,245,0.835953798174886,"undirected"
128,245,0.835953798174886,"undirected"
129,245,0.835953798174886,"undirected"
9,245,0.835953798174886,"undirected"
38,245,0.835953798174886,"undirected"
55,245,0.835953798174886,"undirected"
57,245,0.835953798174886,"undirected"
59,245,0.835953798174886,"undirected"
74,245,0.752313148605345,"undirected"
78,245,0.835953798174886,"undirected"
142,245,0.754652118900186,"undirected"
162,245,0.787509306073495,"undirected"
191,245,0.829566387608391,"undirected"
244,245,0.95951953337737,"undirected"
306,245,0.835953798174886,"undirected"
258,260,0.854990878930005,"undirected"
259,260,0.880050049836487,"undirected"
111,262,0.848438284446489,"undirected"
120,262,0.848438284446489,"undirected"
123,262,0.848438284446489,"undirected"
126,262,0.848438284446489,"undirected"
127,262,0.848438284446489,"undirected"
128,262,0.848438284446489,"undirected"
129,262,0.848438284446489,"undirected"
9,262,0.848438284446489,"undirected"
38,262,0.848438284446489,"undirected"
55,262,0.848438284446489,"undirected"
57,262,0.848438284446489,"undirected"
59,262,0.848438284446489,"undirected"
78,262,0.848438284446489,"undirected"
98,262,0.750945413123863,"undirected"
142,262,0.864310470921199,"undirected"
162,262,0.810836734858661,"undirected"
191,262,0.84634914490223,"undirected"
244,262,0.776637521759085,"undirected"
306,262,0.848438284446489,"undirected"
245,262,0.790393616495109,"undirected"
111,321,0.912252186898694,"undirected"
120,321,0.912252186898694,"undirected"
123,321,0.912252186898694,"undirected"
126,321,0.912252186898694,"undirected"
127,321,0.912252186898694,"undirected"
128,321,0.912252186898694,"undirected"
129,321,0.912252186898694,"undirected"
9,321,0.912252186898694,"undirected"
38,321,0.912252186898694,"undirected"
55,321,0.912252186898694,"undirected"
57,321,0.912252186898694,"undirected"
59,321,0.912252186898694,"undirected"
64,321,0.793835746036835,"undirected"
74,321,0.822540755348116,"undirected"
78,321,0.912252186898694,"undirected"
98,321,0.78495958208847,"undirected"
142,321,0.825316412251816,"undirected"
162,321,0.891113589807168,"undirected"
191,321,0.918574591430064,"undirected"
244,321,0.836011475420035,"undirected"
306,321,0.912252186898694,"undirected"
245,321,0.891514050588061,"undirected"
262,321,0.850901524228724,"undirected"
8,273,1,"undirected"
76,273,1,"undirected"
77,273,0.813057081229965,"undirected"
34,274,0.796698176757295,"undirected"
108,269,0.940434205884044,"undirected"
32,269,0.940434205884044,"undirected"
44,269,0.940434205884044,"undirected"
58,269,0.940434205884044,"undirected"
143,269,0.934495337435286,"undirected"
150,269,0.762472726719615,"undirected"
189,269,0.887458079843508,"undirected"
194,269,0.940434205884044,"undirected"
217,269,0.882065909978148,"undirected"
252,269,0.940434205884044,"undirected"
117,214,0.845945407794247,"undirected"
93,214,0.961365854931096,"undirected"
100,214,0.961365854931096,"undirected"
187,214,0.913968657528602,"undirected"
213,214,0.970887986851839,"undirected"
231,214,0.949795021345633,"undirected"
236,214,0.961365854931097,"undirected"
117,279,0.890083244878012,"undirected"
93,279,1,"undirected"
100,279,1,"undirected"
187,279,0.96189291877918,"undirected"
213,279,0.98660776358931,"undirected"
231,279,0.899390363836773,"undirected"
232,279,0.782215635644819,"undirected"
236,279,1,"undirected"
214,279,0.961365854931096,"undirected"
119,314,0.90268988649816,"undirected"
42,314,0.835298999999944,"undirected"
65,314,0.85596098767587,"undirected"
79,314,0.96384414927861,"undirected"
97,314,0.791232855272155,"undirected"
146,314,0.816932206699985,"undirected"
174,314,0.96384414927861,"undirected"
199,314,0.858120064355314,"undirected"
202,314,0.888908790375076,"undirected"
221,314,0.95046392332078,"undirected"
285,314,0.772509736756074,"undirected"
23,283,0.76502289253443,"undirected"
82,283,0.774892406428628,"undirected"
201,283,1,"undirected"
237,283,1,"undirected"
108,289,0.784790763795635,"undirected"
32,289,0.784790763795635,"undirected"
44,289,0.784790763795635,"undirected"
58,289,0.784790763795635,"undirected"
143,289,0.759894594196288,"undirected"
189,289,0.85801190302389,"undirected"
194,289,0.784790763795635,"undirected"
252,289,0.784790763795635,"undirected"
111,290,0.814757363512415,"undirected"
120,290,0.814757363512414,"undirected"
123,290,0.814757363512415,"undirected"
126,290,0.814757363512415,"undirected"
127,290,0.814757363512415,"undirected"
128,290,0.814757363512415,"undirected"
129,290,0.814757363512415,"undirected"
9,290,0.814757363512415,"undirected"
36,290,0.800719111755282,"undirected"
37,290,0.76778437429884,"undirected"
38,290,0.814757363512415,"undirected"
48,290,0.86037891144125,"undirected"
55,290,0.814757363512414,"undirected"
57,290,0.814757363512415,"undirected"
59,290,0.814757363512415,"undirected"
64,290,0.871490664503131,"undirected"
78,290,0.814757363512415,"undirected"
98,290,0.847643958774113,"undirected"
104,290,0.925339893060819,"undirected"
162,290,0.770604697913749,"undirected"
191,290,0.808119019065641,"undirected"
306,290,0.814757363512414,"undirected"
10,292,1,"undirected"
31,292,1,"undirected"
158,292,1,"undirected"
167,292,0.992111791868317,"undirected"
