"Source","Target","Correlation","Type"
19,307,0.912987538841329,"undirected"
35,307,0.752437140750155,"undirected"
55,307,0.912987538841329,"undirected"
56,307,0.91298753884133,"undirected"
58,307,0.91298753884133,"undirected"
270,307,0.91298753884133,"undirected"
63,267,0.76109393699721,"undirected"
44,271,0.995858967340755,"undirected"
208,271,0.995858967340754,"undirected"
45,273,1,"undirected"
227,229,0.782307439056481,"undirected"
69,276,0.87888720608034,"undirected"
74,276,0.9002347663244,"undirected"
155,276,0.826677688972549,"undirected"
162,276,0.9002347663244,"undirected"
167,276,0.9002347663244,"undirected"
183,276,0.9002347663244,"undirected"
228,276,0.876641061909901,"undirected"
259,276,0.753163350142301,"undirected"
244,276,0.828033548619391,"undirected"
247,276,0.9002347663244,"undirected"
238,276,0.9002347663244,"undirected"
231,220,0.771229017844601,"undirected"
47,214,0.793760836469987,"undirected"
44,286,0.873693663198822,"undirected"
208,286,0.873693663198822,"undirected"
271,286,0.885650130220587,"undirected"
233,314,0.818210110244379,"undirected"
19,290,0.808963103845935,"undirected"
55,290,0.808963103845935,"undirected"
56,290,0.808963103845935,"undirected"
58,290,0.808963103845935,"undirected"
270,290,0.808963103845935,"undirected"
74,294,0.78283995773824,"undirected"
162,294,0.782839957738239,"undirected"
167,294,0.78283995773824,"undirected"
183,294,0.78283995773824,"undirected"
247,294,0.78283995773824,"undirected"
238,294,0.782839957738239,"undirected"
1,297,0.787390945766892,"undirected"
60,297,0.787390945766892,"undirected"
141,297,0.787390945766892,"undirected"
142,297,0.968998464862789,"undirected"
151,297,0.77381468116562,"undirected"
152,297,0.999547607773743,"undirected"
157,297,0.787390945766892,"undirected"
177,297,0.774843609262106,"undirected"
178,297,0.787390945766892,"undirected"
192,297,0.787390945766892,"undirected"
194,297,0.787390945766892,"undirected"
195,297,0.787390945766892,"undirected"
215,297,0.786348121192484,"undirected"
253,297,0.99999932840592,"undirected"
228,263,0.778434851549436,"undirected"
259,263,0.767911963801737,"undirected"
244,263,0.820576118762744,"undirected"
307,323,0.95203370472127,"undirected"
35,304,0.930944932866651,"undirected"
38,304,0.782627022838448,"undirected"
57,304,0.782627022838448,"undirected"
61,304,0.782627022838448,"undirected"
64,304,0.782627022838448,"undirected"
77,304,0.782627022838448,"undirected"
92,304,0.782627022838448,"undirected"
147,304,0.751143893022809,"undirected"
191,304,0.765510692787662,"undirected"
197,304,0.782627022838448,"undirected"
19,234,1,"undirected"
35,234,0.837706394444532,"undirected"
55,234,1,"undirected"
56,234,1,"undirected"
58,234,1,"undirected"
270,234,1,"undirected"
307,234,0.912987538841329,"undirected"
290,234,0.808963103845935,"undirected"
44,299,0.964216752601075,"undirected"
208,299,0.964216752601075,"undirected"
216,299,0.767781911596229,"undirected"
271,299,0.956783452648544,"undirected"
286,299,0.874895239991314,"undirected"
13,309,0.751223578864818,"undirected"
83,309,0.751223578864818,"undirected"
100,309,0.751223578864818,"undirected"
222,309,0.751223578864818,"undirected"
132,243,0.818015842370412,"undirected"
38,243,0.772909118493463,"undirected"
41,243,0.790257551708907,"undirected"
57,243,0.772909118493463,"undirected"
61,243,0.772909118493463,"undirected"
64,243,0.772909118493463,"undirected"
77,243,0.772909118493463,"undirected"
92,243,0.772909118493463,"undirected"
147,243,0.801187374013634,"undirected"
169,243,0.781193469187194,"undirected"
191,243,0.791115209353445,"undirected"
197,243,0.772909118493463,"undirected"
74,239,0.811937029233665,"undirected"
162,239,0.811937029233665,"undirected"
167,239,0.811937029233665,"undirected"
183,239,0.811937029233665,"undirected"
244,239,0.846150132942942,"undirected"
247,239,0.811937029233665,"undirected"
238,239,0.811937029233665,"undirected"
227,313,0.890522540609533,"undirected"
229,313,0.774567816774467,"undirected"
11,315,0.787071714961836,"undirected"
185,315,1,"undirected"
109,316,1,"undirected"
120,316,1,"undirected"
131,316,1,"undirected"
10,316,0.815914339754072,"undirected"
20,316,0.772131809520751,"undirected"
40,316,1,"undirected"
54,316,1,"undirected"
59,316,1,"undirected"
104,316,1,"undirected"
160,316,1,"undirected"
184,316,1,"undirected"
74,230,0.795091680074679,"undirected"
162,230,0.795091680074679,"undirected"
167,230,0.795091680074679,"undirected"
183,230,0.795091680074679,"undirected"
228,230,0.752625229077768,"undirected"
247,230,0.795091680074679,"undirected"
238,230,0.795091680074679,"undirected"
269,230,0.977921675951556,"undirected"
274,319,0.78100824299978,"undirected"
45,320,1,"undirected"
273,320,1,"undirected"
300,278,0.828404246096303,"undirected"
142,209,0.856536201724063,"undirected"
152,209,0.913528701838673,"undirected"
215,209,0.777592186022534,"undirected"
253,209,0.910930993692837,"undirected"
274,209,0.882873726032766,"undirected"
297,209,0.911043261459874,"undirected"
69,246,0.751699224694065,"undirected"
155,246,0.884563649072086,"undirected"
47,266,0.861478679814699,"undirected"
37,275,0.763224355274406,"undirected"
1,293,0.825733508431561,"undirected"
60,293,0.825733508431561,"undirected"
141,293,0.825733508431561,"undirected"
142,293,0.805431861337023,"undirected"
151,293,0.802874188913675,"undirected"
152,293,0.766561048313718,"undirected"
157,293,0.825733508431561,"undirected"
177,293,0.805852815074053,"undirected"
178,293,0.825733508431561,"undirected"
192,293,0.825733508431561,"undirected"
194,293,0.825733508431561,"undirected"
195,293,0.82573350843156,"undirected"
215,293,0.916426114882991,"undirected"
253,293,0.777738419706384,"undirected"
297,293,0.777337242069971,"undirected"
209,293,0.792065605559389,"undirected"
13,322,1,"undirected"
83,322,1,"undirected"
100,322,1,"undirected"
187,322,0.994713685461443,"undirected"
222,322,1,"undirected"
309,322,0.751223578864818,"undirected"
