"Label","Target","Correlation","p","Type"
"tetAP","Enterobacteria phage Sf101",0.800404704603692,2.2550444744418e-05,"undirected"
"Escherichia virus If1","Enterobacteria phage Sf101",0.793619771709219,2.96644448969374e-05,"undirected"
"rteC","Enterobacteria phage SfI",0.978647595037,8.12683254025615e-14,"undirected"
"acrD","Enterobacteria phage SfI",0.978647595037,8.12683254025615e-14,"undirected"
"acrE","Enterobacteria phage SfI",0.978647595037,8.12683254025615e-14,"undirected"
"emrA","Enterobacteria phage SfI",0.978647595037,8.12683254025615e-14,"undirected"
"rteC","Enterobacteria phage SfV",0.888698259834149,1.65152250986011e-07,"undirected"
"acrD","Enterobacteria phage SfV",0.888698259834148,1.65152250986011e-07,"undirected"
"acrE","Enterobacteria phage SfV",0.888698259834148,1.65152250986011e-07,"undirected"
"cfxA 2366","Enterobacteria phage SfV",0.815684818310913,1.16896544883893e-05,"undirected"
"cpxA","Enterobacteria phage SfV",0.950440916209603,1.43007383712757e-10,"undirected"
"emrA","Enterobacteria phage SfV",0.888698259834148,1.65152250986011e-07,"undirected"
"Enterobacteria phage SfI","Enterobacteria phage SfV",0.862212976258821,1.01993943513179e-06,"undirected"
"baeR","Enterobacteria phage YYZ-2008",1,0,"undirected"
"baeS","Enterobacteria phage YYZ-2008",1,0,"undirected"
"blc","Enterobacteria phage YYZ-2008",0.818994324113455,1.00595529080039e-05,"undirected"
"sugE","Enterobacteria phage YYZ-2008",0.812092208697266,1.37141679092956e-05,"undirected"
"Enterobacteria phage HK140","Enterobacteria phage YYZ-2008",1,0,"undirected"
"Enterobacteria phage IME10","Enterobacteria phage cdtI",0.796023021753019,2.69500223044616e-05,"undirected"
"baeR","Escherichia virus fiAA91ss",1,0,"undirected"
"baeS","Escherichia virus fiAA91ss",1,0,"undirected"
"blc","Escherichia virus fiAA91ss",0.818994324113455,1.00595529080039e-05,"undirected"
"sugE","Escherichia virus fiAA91ss",0.812092208697266,1.37141679092956e-05,"undirected"
"Enterobacteria phage HK140","Escherichia virus fiAA91ss",1,0,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus fiAA91ss",1,0,"undirected"
"baeR","Enterobacteria phage mEp460",0.83478376940715,4.70343524017203e-06,"undirected"
"baeS","Enterobacteria phage mEp460",0.83478376940715,4.70343524017203e-06,"undirected"
"cpxA","Enterobacteria phage mEp460",0.781859046331045,4.66342201537184e-05,"undirected"
"Enterobacteria phage HK140","Enterobacteria phage mEp460",0.834783769407151,4.70343524017203e-06,"undirected"
"Enterobacteria phage YYZ-2008","Enterobacteria phage mEp460",0.83478376940715,4.70343524017203e-06,"undirected"
"Escherichia virus fiAA91ss","Enterobacteria phage mEp460",0.834783769407151,4.70343524017203e-06,"undirected"
"pmrA","Escherichia virus mEpX1",1,0,"undirected"
"Enterobacteria phage IME10","Escherichia virus mEpX1",0.883547522092447,2.43361885754467e-07,"undirected"
"Enterobacteria phage P4","Escherichia virus mEpX1",0.943073293103553,4.84520867871652e-10,"undirected"
"transposon 46242811","Escherichia virus phiV10",1,0,"undirected"
"catB4","Escherichia virus pro147",1,0,"undirected"
"emrK","Escherichia virus pro147",1,0,"undirected"
"emrR","Escherichia virus pro147",0.822986574685744,8.35883692218431e-06,"undirected"
"mdtN","Escherichia virus pro147",0.762917890972826,9.15118285615968e-05,"undirected"
"mdtP","Escherichia virus pro147",1,0,"undirected"
"tetBP","Escherichia virus pro147",1,0,"undirected"
"pmrA","Escherichia virus pro483",0.980683662802494,3.33066907387547e-14,"undirected"
"Enterobacteria phage IME10","Escherichia virus pro483",0.902833593095096,5.1299532177751e-08,"undirected"
"Enterobacteria phage P4","Escherichia virus pro483",0.986301418529976,1.55431223447522e-15,"undirected"
"Escherichia virus mEpX1","Escherichia virus pro483",0.980683662802494,3.33066907387547e-14,"undirected"
"pmrA","Escherichia virus HK97",1,0,"undirected"
"Enterobacteria phage IME10","Escherichia virus HK97",0.883547522092447,2.43361885754467e-07,"undirected"
"Enterobacteria phage P4","Escherichia virus HK97",0.943073293103553,4.84520867871652e-10,"undirected"
"Escherichia virus mEpX1","Escherichia virus HK97",1,0,"undirected"
"Escherichia virus pro483","Escherichia virus HK97",0.980683662802494,3.33066907387547e-14,"undirected"
"crp","Escherichia virus P2",0.993917141380366,0,"undirected"
"mdtD","Escherichia virus P2",0.993917141380366,0,"undirected"
"catB4","Escherichia virus Wphi",1,0,"undirected"
"emrK","Escherichia virus Wphi",1,0,"undirected"
"emrR","Escherichia virus Wphi",0.822986574685745,8.35883692218431e-06,"undirected"
"mdtN","Escherichia virus Wphi",0.762917890972827,9.15118285615968e-05,"undirected"
"mdtP","Escherichia virus Wphi",1,0,"undirected"
"tetBP","Escherichia virus Wphi",1,0,"undirected"
"Escherichia virus pro147","Escherichia virus Wphi",1,0,"undirected"
"Plasmid 38606113","Lactobacillus phage phiAT3",1,0,"undirected"
"bla 1029 Branch","Lactobacillus phage phiAT3",0.830976093972362,5.68955363311474e-06,"undirected"
"cmy-13","Lactobacillus phage phiAT3",0.814687160703665,1.22239729702933e-05,"undirected"
"Enterobacteria phage BP-4795","Lactobacillus phage phiAT3",0.95464009405993,6.54629683793928e-11,"undirected"
"transposon 46242811","Seunavirus_u_s",0.829578197635594,6.09425505770922e-06,"undirected"
"Escherichia virus phiV10","Seunavirus_u_s",0.829578197635594,6.09425505770922e-06,"undirected"
"catB4","Salmonella virus FSLSP004",1,0,"undirected"
"emrK","Salmonella virus FSLSP004",1,0,"undirected"
"emrR","Salmonella virus FSLSP004",0.822986574685745,8.35883692218431e-06,"undirected"
"mdtN","Salmonella virus FSLSP004",0.762917890972827,9.15118285615968e-05,"undirected"
"mdtP","Salmonella virus FSLSP004",1,0,"undirected"
"tetBP","Salmonella virus FSLSP004",1,0,"undirected"
"Escherichia virus pro147","Salmonella virus FSLSP004",1,0,"undirected"
"Escherichia virus Wphi","Salmonella virus FSLSP004",1,0,"undirected"
"cpxR","Salmonella phage RE-2010",0.763634039140548,8.93086070758997e-05,"undirected"
"marA","Salmonella phage RE-2010",0.968108338425575,2.88702395323526e-12,"undirected"
"mdtE","Salmonella phage RE-2010",0.783628585694421,4.36423279119857e-05,"undirected"
"tetAP","Salmonella phage RE-2010",0.769644440071945,7.2546161157927e-05,"undirected"
"Escherichia virus If1","Salmonella phage RE-2010",0.837979611412026,3.99418002094976e-06,"undirected"
"Enterobacteria phage Sf101","Salmonella phage RE-2010",0.971380764978101,1.10267350805771e-12,"undirected"
"baeR","Salmonella virus SJ46",0.959346216424721,2.48512321832095e-11,"undirected"
"baeS","Salmonella virus SJ46",0.959346216424721,2.48512321832095e-11,"undirected"
"blc","Salmonella virus SJ46",0.786173692839643,3.96301824807654e-05,"undirected"
"sugE","Salmonella virus SJ46",0.756329560452101,0.00011407248246309,"undirected"
"Enterobacteria phage HK140","Salmonella virus SJ46",0.959346216424721,2.48512321832095e-11,"undirected"
"Enterobacteria phage YYZ-2008","Salmonella virus SJ46",0.959346216424721,2.48512321832095e-11,"undirected"
"Escherichia virus fiAA91ss","Salmonella virus SJ46",0.959346216424721,2.48512321832095e-11,"undirected"
"Enterobacteria phage mEp460","Salmonella virus SJ46",0.854631245358319,1.60452255748567e-06,"undirected"
"catB4","Salmonella phage vB_SemP_Emek",1,0,"undirected"
"emrK","Salmonella phage vB_SemP_Emek",1,0,"undirected"
"emrR","Salmonella phage vB_SemP_Emek",0.822986574685744,8.35883692218431e-06,"undirected"
"mdtN","Salmonella phage vB_SemP_Emek",0.762917890972827,9.15118285615968e-05,"undirected"
"mdtP","Salmonella phage vB_SemP_Emek",1,0,"undirected"
"tetBP","Salmonella phage vB_SemP_Emek",1,0,"undirected"
"Escherichia virus pro147","Salmonella phage vB_SemP_Emek",1,0,"undirected"
"Escherichia virus Wphi","Salmonella phage vB_SemP_Emek",1,0,"undirected"
"Salmonella virus FSLSP004","Salmonella phage vB_SemP_Emek",1,0,"undirected"
"Enterobacteria phage mEp460","Shigella phage SfIV",0.85454348916542,1.61271891863102e-06,"undirected"
"Salmonella virus SJ46","Shigella phage SfIV",0.766918857078888,7.97772303058331e-05,"undirected"
"Plasmid 38606113","Shigella virus SfMu",0.949124676059209,1.80182091469305e-10,"undirected"
"bla 1029 Branch","Shigella virus SfMu",0.77453731265469,6.09735748837714e-05,"undirected"
"cmy-13","Shigella virus SfMu",0.763094629431195,9.09637979342737e-05,"undirected"
"Enterobacteria phage BP-4795","Shigella virus SfMu",0.900863277935313,6.10052897087598e-08,"undirected"
"Lactobacillus phage phiAT3","Shigella virus SfMu",0.949124676059209,1.80182091469305e-10,"undirected"
"cpxR","Shigella virus Sf6",0.796208138649628,2.67501554460647e-05,"undirected"
"marA","Shigella virus Sf6",0.967818499486867,3.12860848339369e-12,"undirected"
"tetAP","Shigella virus Sf6",0.802238495957801,2.09026680690894e-05,"undirected"
"Escherichia virus If1","Shigella virus Sf6",0.795467633915727,2.7557434490566e-05,"undirected"
"Enterobacteria phage Sf101","Shigella virus Sf6",0.999281305382669,0,"undirected"
"Salmonella phage RE-2010","Shigella virus Sf6",0.972761977741598,7.1009864655025e-13,"undirected"
"cpxR","Stx2-converting phage 1717",0.796208138649628,2.67501554460647e-05,"undirected"
"marA","Stx2-converting phage 1717",0.967818499486867,3.12860848339369e-12,"undirected"
"tetAP","Stx2-converting phage 1717",0.802238495957801,2.09026680690894e-05,"undirected"
"Escherichia virus If1","Stx2-converting phage 1717",0.795467633915727,2.7557434490566e-05,"undirected"
"Enterobacteria phage Sf101","Stx2-converting phage 1717",0.999281305382669,0,"undirected"
"Salmonella phage RE-2010","Stx2-converting phage 1717",0.972761977741598,7.1009864655025e-13,"undirected"
"Shigella virus Sf6","Stx2-converting phage 1717",1,0,"undirected"
"baeR","Stx2-converting phage 86",1,0,"undirected"
"baeS","Stx2-converting phage 86",1,0,"undirected"
"blc","Stx2-converting phage 86",0.818994324113455,1.00595529080039e-05,"undirected"
"sugE","Stx2-converting phage 86",0.812092208697266,1.37141679092956e-05,"undirected"
"Enterobacteria phage HK140","Stx2-converting phage 86",1,0,"undirected"
"Enterobacteria phage YYZ-2008","Stx2-converting phage 86",1,0,"undirected"
"Escherichia virus fiAA91ss","Stx2-converting phage 86",1,0,"undirected"
"Enterobacteria phage mEp460","Stx2-converting phage 86",0.83478376940715,4.70343524017203e-06,"undirected"
"Salmonella virus SJ46","Stx2-converting phage 86",0.959346216424721,2.48512321832095e-11,"undirected"
"baeR","Anaerococcus",1,0,"undirected"
"baeS","Anaerococcus",1,0,"undirected"
"blc","Anaerococcus",0.818994324113456,1.00595529080039e-05,"undirected"
"sugE","Anaerococcus",0.812092208697266,1.37141679092956e-05,"undirected"
"Enterobacteria phage HK140","Anaerococcus",1,0,"undirected"
"Enterobacteria phage YYZ-2008","Anaerococcus",1,0,"undirected"
"Escherichia virus fiAA91ss","Anaerococcus",1,0,"undirected"
"Enterobacteria phage mEp460","Anaerococcus",0.83478376940715,4.70343524017203e-06,"undirected"
"Salmonella virus SJ46","Anaerococcus",0.959346216424721,2.48512321832095e-11,"undirected"
"Stx2-converting phage 86","Anaerococcus",1,0,"undirected"
"blaCMY 111","Atopobium",0.840753798555681,3.45596158268791e-06,"undirected"
"blaCMY 32","Atopobium",0.840753798555681,3.45596158268791e-06,"undirected"
"Escherichia virus HK633","Atopobium",0.840753798555681,3.45596158268791e-06,"undirected"
"marA","Bacteroidales_u_g",0.778227418730063,5.33329779799363e-05,"undirected"
"Enterobacteria phage Sf101","Bacteroidales_u_g",0.797276852701373,2.56211666957995e-05,"undirected"
"Salmonella phage RE-2010","Bacteroidales_u_g",0.757496689630769,0.00010975950423342,"undirected"
"Shigella virus Sf6","Bacteroidales_u_g",0.802522502429687,2.06570345724355e-05,"undirected"
"Stx2-converting phage 1717","Bacteroidales_u_g",0.802522502429687,2.06570345724355e-05,"undirected"
"repB","Brachyspira",0.806323273022018,1.76023781905954e-05,"undirected"
"blaCMY 111","Brachyspira",1,0,"undirected"
"blaCMY 32","Brachyspira",1,0,"undirected"
"Escherichia virus HK633","Brachyspira",1,0,"undirected"
"Atopobium","Brachyspira",0.840753798555681,3.45596158268791e-06,"undirected"
"emrR","Caloramator",0.799732432890437,2.31820737353061e-05,"undirected"
"pmrC","Caloramator",0.752219882203771,0.000130438127109667,"undirected"
"crp","Cardiobacterium",1,0,"undirected"
"mdtD","Cardiobacterium",1,0,"undirected"
"Escherichia virus P2","Cardiobacterium",0.993917141380366,0,"undirected"
"Alphaproteobacteria_u_g","Catabacter",0.935530270289738,1.44401379742476e-09,"undirected"
"Plasmid 38606113","Cetobacterium",1,0,"undirected"
"bla 1029 Branch","Cetobacterium",0.830976093972362,5.68955363311474e-06,"undirected"
"cmy-13","Cetobacterium",0.814687160703665,1.22239729702933e-05,"undirected"
"Enterobacteria phage BP-4795","Cetobacterium",0.95464009405993,6.54629683793928e-11,"undirected"
"Lactobacillus phage phiAT3","Cetobacterium",1,0,"undirected"
"Shigella virus SfMu","Cetobacterium",0.949124676059209,1.80182091469305e-10,"undirected"
"tetL","Clostridiales Family XIII. Incertae Sedis_u_g",0.866083802111603,8.00960180402654e-07,"undirected"
"tetL-Ef","Clostridiales Family XIII. Incertae Sedis_u_g",0.77617610998341,5.74713455938625e-05,"undirected"
"baeR","Collinsella",0.911763730164861,2.22748293143837e-08,"undirected"
"baeS","Collinsella",0.911763730164861,2.22748293143837e-08,"undirected"
"blc","Collinsella",0.765246140052343,8.45152480124511e-05,"undirected"
"Enterobacteria phage HK140","Collinsella",0.911763730164861,2.22748293143837e-08,"undirected"
"Enterobacteria phage YYZ-2008","Collinsella",0.911763730164861,2.22748293143837e-08,"undirected"
"Escherichia virus fiAA91ss","Collinsella",0.911763730164861,2.22748293143837e-08,"undirected"
"Enterobacteria phage mEp460","Collinsella",0.794600232795381,2.85297746058788e-05,"undirected"
"Salmonella virus SJ46","Collinsella",0.896207851773812,9.06020050095435e-08,"undirected"
"Stx2-converting phage 86","Collinsella",0.911763730164861,2.22748293143837e-08,"undirected"
"Anaerococcus","Collinsella",0.911763730164861,2.22748293143837e-08,"undirected"
"Escherichia phage D108","Coprococcus",0.79217610758586,3.14061334527604e-05,"undirected"
"mdfA","Corynebacterium",0.768490196257734,7.55363688491606e-05,"undirected"
"pmrA","Cytophaga",1,0,"undirected"
"Enterobacteria phage IME10","Cytophaga",0.883547522092447,2.43361885754467e-07,"undirected"
"Enterobacteria phage P4","Cytophaga",0.943073293103553,4.84520867871652e-10,"undirected"
"Escherichia virus mEpX1","Cytophaga",1,0,"undirected"
"Escherichia virus pro483","Cytophaga",0.980683662802494,3.33066907387547e-14,"undirected"
"Escherichia virus HK97","Cytophaga",1,0,"undirected"
"baeR","Desulfomicrobium",0.763465896142406,8.98217565237225e-05,"undirected"
"baeS","Desulfomicrobium",0.763465896142406,8.98217565237225e-05,"undirected"
"Enterobacteria phage HK140","Desulfomicrobium",0.763465896142406,8.98217565237225e-05,"undirected"
"Enterobacteria phage YYZ-2008","Desulfomicrobium",0.763465896142406,8.98217565237225e-05,"undirected"
"Escherichia virus fiAA91ss","Desulfomicrobium",0.763465896142406,8.98217565237225e-05,"undirected"
"Salmonella virus SJ46","Desulfomicrobium",0.845820888173864,2.63420420631988e-06,"undirected"
"Stx2-converting phage 86","Desulfomicrobium",0.763465896142406,8.98217565237225e-05,"undirected"
"Anaerococcus","Desulfomicrobium",0.763465896142406,8.98217565237225e-05,"undirected"
"Collinsella","Desulfomicrobium",0.795650521614525,2.73561209969131e-05,"undirected"
"crp","Erysipelotrichaceae_u_g",0.855350020052334,1.5387472109829e-06,"undirected"
"mdtD","Erysipelotrichaceae_u_g",0.855350020052334,1.5387472109829e-06,"undirected"
"Escherichia virus P2","Erysipelotrichaceae_u_g",0.853858840921461,1.67792989902438e-06,"undirected"
"Cardiobacterium","Erysipelotrichaceae_u_g",0.855350020052334,1.5387472109829e-06,"undirected"
"Enterobacteria phage IME10","Escherichia",0.754365441379173,0.000121659362490423,"undirected"
"Enterobacteria phage P4","Escherichia",0.763985665665765,8.82436328448755e-05,"undirected"
"aadA9","Geobacillus",1,0,"undirected"
"mdfA","Halocynthiibacter",0.759643667855888,0.000102190537228708,"undirected"
"cmy-13","Halocynthiibacter",0.776292541548959,5.72292603748803e-05,"undirected"
"repB","Hippea",0.806323273022018,1.76023781905954e-05,"undirected"
"blaCMY 111","Hippea",1,0,"undirected"
"blaCMY 32","Hippea",1,0,"undirected"
"Escherichia virus HK633","Hippea",1,0,"undirected"
"Atopobium","Hippea",0.840753798555681,3.45596158268791e-06,"undirected"
"Brachyspira","Hippea",1,0,"undirected"
"mdfA","Holophagaceae_u_g",1,0,"undirected"
"Corynebacterium","Holophagaceae_u_g",0.768490196257734,7.55363688491606e-05,"undirected"
"Halocynthiibacter","Holophagaceae_u_g",0.759643667855888,0.000102190537228708,"undirected"
"rteC","Imtechella",1,0,"undirected"
"acrD","Imtechella",1,0,"undirected"
"acrE","Imtechella",1,0,"undirected"
"emrA","Imtechella",1,0,"undirected"
"Enterobacteria phage SfI","Imtechella",0.978647595037,8.12683254025615e-14,"undirected"
"Enterobacteria phage SfV","Imtechella",0.888698259834148,1.65152250986011e-07,"undirected"
"cfxA3","Kandleria",1,0,"undirected"
"pmrE","Kandleria",1,0,"undirected"
"repB","Kocuria",0.767953854802878,7.69615316253969e-05,"undirected"
"Plasmid 38606113","Lachnospira",0.794755650216765,2.83534045915079e-05,"undirected"
"bla 1029 Branch","Lachnospira",0.794240890690357,2.8941198269905e-05,"undirected"
"Lactobacillus phage phiAT3","Lachnospira",0.794755650216765,2.83534045915079e-05,"undirected"
"Shigella virus SfMu","Lachnospira",0.752002372219767,0.000131357680014377,"undirected"
"Cetobacterium","Lachnospira",0.794755650216765,2.83534045915079e-05,"undirected"
"Escherichia phage D108","Megamonas",0.841609836225575,3.30319109553834e-06,"undirected"
"Coprococcus","Megamonas",0.929664857600471,3.09374681428665e-09,"undirected"
"crp","Methanosarcina",0.980230862901491,4.08562073062058e-14,"undirected"
"mdtD","Methanosarcina",0.980230862901491,4.08562073062058e-14,"undirected"
"Escherichia virus P2","Methanosarcina",0.973057696146894,6.44373443492441e-13,"undirected"
"Cardiobacterium","Methanosarcina",0.980230862901491,4.08562073062058e-14,"undirected"
"Erysipelotrichaceae_u_g","Methanosarcina",0.815027914285293,1.20391400875164e-05,"undirected"
"Plasmid 38606113","Methylobacterium",1,0,"undirected"
"bla 1029 Branch","Methylobacterium",0.830976093972362,5.68955363311474e-06,"undirected"
"cmy-13","Methylobacterium",0.814687160703665,1.22239729702933e-05,"undirected"
"Enterobacteria phage BP-4795","Methylobacterium",0.95464009405993,6.54629683793928e-11,"undirected"
"Lactobacillus phage phiAT3","Methylobacterium",1,0,"undirected"
"Shigella virus SfMu","Methylobacterium",0.949124676059209,1.80182091469305e-10,"undirected"
"Cetobacterium","Methylobacterium",1,0,"undirected"
"Lachnospira","Methylobacterium",0.794755650216765,2.83534045915079e-05,"undirected"
"mdfA","Micrococcaceae_u_g",0.758643171809204,0.000105659929176216,"undirected"
"Holophagaceae_u_g","Micrococcaceae_u_g",0.758643171809204,0.000105659929176216,"undirected"
"msrD","Micromonospora",0.923702647560007,6.29366070370452e-09,"undirected"
"Clostridiales Family XIII. Incertae Sedis_u_g","Mogibacterium",0.875365590661945,4.34699591878029e-07,"undirected"
"Erysipelotrichaceae_u_g","Mogibacterium",0.764307253047753,8.72792173460812e-05,"undirected"
"msrD","Ochrobactrum",0.969776515202517,1.7910117833253e-12,"undirected"
"Micromonospora","Ochrobactrum",0.890591971725116,1.42532102564985e-07,"undirected"
"transposon 46242809","Opitutales_u_g",0.978388429120028,9.03721542044877e-14,"undirected"
"lacY","Opitutales_u_g",0.820244046538307,9.49751448375835e-06,"undirected"
"bacA","Opitutales_u_g",1,0,"undirected"
"emrY","Opitutales_u_g",1,0,"undirected"
"Microbacterium","Paeniclostridium",0.767254523502108,7.88545011440878e-05,"undirected"
"cfxA3","Parvimonas",0.871844364010454,5.51158835015997e-07,"undirected"
"pmrE","Parvimonas",0.871844364010455,5.51158835015997e-07,"undirected"
"Kandleria","Parvimonas",0.871844364010455,5.51158835015997e-07,"undirected"
"msrD","Phyllobacteriaceae_u_g",1,0,"undirected"
"Micromonospora","Phyllobacteriaceae_u_g",0.923702647560007,6.29366070370452e-09,"undirected"
"Ochrobactrum","Phyllobacteriaceae_u_g",0.969776515202517,1.7910117833253e-12,"undirected"
"Shigella phage SfII","Porphyromonas",0.816696308435705,1.11687395203397e-05,"undirected"
"clbC","Pseudobutyrivibrio",0.876675362050186,3.97242001515252e-07,"undirected"
"msrD","Rikenellaceae_u_g",1,0,"undirected"
"Micromonospora","Rikenellaceae_u_g",0.923702647560007,6.29366070370452e-09,"undirected"
"Ochrobactrum","Rikenellaceae_u_g",0.969776515202517,1.7910117833253e-12,"undirected"
"Phyllobacteriaceae_u_g","Rikenellaceae_u_g",1,0,"undirected"
"Bacillus","Saccharomonospora",0.754033556562459,0.000122983186293446,"undirected"
"Enterobacteria phage mEp460","Shigella",0.771393572016642,6.82091448900302e-05,"undirected"
"crp","Shuttleworthia",1,0,"undirected"
"mdtD","Shuttleworthia",1,0,"undirected"
"Escherichia virus P2","Shuttleworthia",0.993917141380366,0,"undirected"
"Cardiobacterium","Shuttleworthia",1,0,"undirected"
"Erysipelotrichaceae_u_g","Shuttleworthia",0.855350020052334,1.5387472109829e-06,"undirected"
"Methanosarcina","Shuttleworthia",0.980230862901491,4.08562073062058e-14,"undirected"
"crp","Slackia",0.794569121126322,2.85651943321419e-05,"undirected"
"mdtD","Slackia",0.794569121126322,2.85651943321419e-05,"undirected"
"Escherichia virus P2","Slackia",0.78101759763575,4.81179152724831e-05,"undirected"
"Cardiobacterium","Slackia",0.794569121126322,2.85651943321419e-05,"undirected"
"Erysipelotrichaceae_u_g","Slackia",0.886754679189434,1.91585166842145e-07,"undirected"
"Methanosarcina","Slackia",0.763198181945136,9.06440150845178e-05,"undirected"
"Shuttleworthia","Slackia",0.794569121126322,2.85651943321419e-05,"undirected"
"Plasmid 38606113","Sporolactobacillus",1,0,"undirected"
"bla 1029 Branch","Sporolactobacillus",0.830976093972363,5.68955363311474e-06,"undirected"
"cmy-13","Sporolactobacillus",0.814687160703665,1.22239729702933e-05,"undirected"
"Enterobacteria phage BP-4795","Sporolactobacillus",0.95464009405993,6.54629683793928e-11,"undirected"
"Lactobacillus phage phiAT3","Sporolactobacillus",1,0,"undirected"
"Shigella virus SfMu","Sporolactobacillus",0.949124676059209,1.80182091469305e-10,"undirected"
"Cetobacterium","Sporolactobacillus",1,0,"undirected"
"Lachnospira","Sporolactobacillus",0.794755650216765,2.83534045915079e-05,"undirected"
"Methylobacterium","Sporolactobacillus",1,0,"undirected"
"Alphaproteobacteria_u_g","Succiniclasticum",0.984998416621664,3.5527136788005e-15,"undirected"
"Catabacter","Succiniclasticum",0.958522608322583,2.96778157604649e-11,"undirected"
"baeR","Thalassospira",1,0,"undirected"
"baeS","Thalassospira",1,0,"undirected"
"blc","Thalassospira",0.818994324113455,1.00595529080039e-05,"undirected"
"sugE","Thalassospira",0.812092208697266,1.37141679092956e-05,"undirected"
"Enterobacteria phage HK140","Thalassospira",1,0,"undirected"
"Enterobacteria phage YYZ-2008","Thalassospira",1,0,"undirected"
"Escherichia virus fiAA91ss","Thalassospira",1,0,"undirected"
"Enterobacteria phage mEp460","Thalassospira",0.83478376940715,4.70343524017203e-06,"undirected"
